Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Budget_2024,Revenue_2024,Profit_2024,History,Crime,Fantasy,War,Science Fiction,Action,Drama,Animation,Western,Romance,Documentary,Adventure,Mystery,Thriller,TV Movie,Family,Music,Horror,Comedy
The Babysitter,2017,61.0,"Comedy,Horror",2,English,100400000.0,332045035.6,231645035.60000002,"116,978,369.78","386,873,376.07","269,895,006.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Stigmata,2000,63.0,"Horror,Thriller",2,English,32000000.0,89441732.0,57441732.0,"53,072,241.58","148,339,787.75","95,267,546.17",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Mysterious Skin,2005,76.0,Drama,1,English,5389600.0,1524966.0,-3864634.0,"7,881,427.61","2,230,018.76","-5,651,408.84",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monster Trucks,2017,61.0,"Action,Comedy,Science Fiction",3,English,125000000.0,61642798.0,-63357202.0,"145,640,400.62","71,821,454.37","-73,818,946.25",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zero Dark Thirty,2013,70.0,"Thriller,Drama,History",3,English,52500000.0,134612435.0,82112435.0,"64,362,682.81","165,028,903.93","100,666,221.12",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Core,2003,58.0,"Action,Thriller,Adventure,Science Fiction",4,English,85000000.0,74120792.0,-10879208.0,"131,932,472.83","115,046,345.60","-16,886,127.22",0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Blue Streak,1999,65.0,"Action,Comedy,Crime",3,English,36000000.0,117448157.0,81448157.0,"61,713,205.28","201,336,172.86","139,622,967.58",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Hoodwinked Too! Hood VS. Evil,2011,51.0,"Comedy,Animation,Family",3,English,30000000.0,13521829.0,-16478171.0,"38,089,659.86","17,168,062.24","-20,921,597.62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
The Intern,2015,72.0,Comedy,1,English,40000000.0,197115710.0,157115710.0,"48,198,230.51","237,515,710.68","189,317,480.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Braven,2018,62.0,"Drama,Action,Thriller",3,English,5000000.0,854319.0,-4145681.0,"5,686,719.21","971,654.45","-4,715,064.75",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Dracula Untold,2014,64.0,"Horror,Action,Drama,Fantasy,War",5,English,70000000.0,220241723.0,150241723.0,"84,447,021.15","265,696,534.88","181,249,513.72",0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Mean Girls 2,2011,53.0,Comedy,1,English,97250080.0,462439605.0,365189525.0,"123,474,082.30","587,138,908.73","463,664,826.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hook,1992,68.0,"Adventure,Fantasy,Comedy,Family",4,English,70000000.0,300854823.0,230854823.0,"142,492,159.66","612,420,763.90","469,928,604.24",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
John Wick: Calling in the Cavalry,2015,74.0,Documentary,1,English,79500000.0,708023892.4,628523892.4,"95,793,983.13","853,137,469.25","757,343,486.12",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hot Shots! Part Deux,1993,65.0,"Action,Comedy,War",3,English,25000000.0,133752825.0,108752825.0,"49,410,899.65","264,353,896.58","214,942,996.93",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
American Gangster,2008,76.0,"Drama,Crime",2,English,100000000.0,267985456.0,167985456.0,"132,647,942.67","355,477,194.03","222,829,251.36",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mile 22,2018,62.0,"Action,Thriller",2,English,35000000.0,66295121.0,31295121.0,"39,807,034.45","75,400,347.59","35,593,313.14",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Max Steel,2016,57.0,"Action,Adventure,Science Fiction",3,English,10000000.0,4563080.0,-5436920.0,"11,899,444.60","5,429,811.77","-6,469,632.83",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mulholland Drive,2001,78.0,"Thriller,Drama,Mystery",3,English,15000000.0,20780568.0,5780568.0,"24,189,299.83","33,511,159.33","9,321,859.50",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Bedazzled,2001,60.0,"Fantasy,Comedy,Romance",3,English,48000000.0,90376224.0,42376224.0,"77,405,759.46","145,742,505.33","68,336,745.87",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Couples Retreat,2009,55.0,"Comedy,Romance",2,English,60000000.0,172450423.0,112450423.0,"79,872,935.67","229,568,692.38","149,695,756.71",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Renegades,2018,57.0,"Thriller,Action",2,English,77500000.0,1521672.0,-75978328.0,"88,144,147.71","1,730,664.28","-86,413,483.44",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Indian in the Cupboard,1995,64.0,"Adventure,Family,Fantasy",3,English,45000000.0,35627222.0,-9372778.0,"84,329,232.28","66,764,806.21","-17,564,426.07",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Beautiful Boy,2018,76.0,Drama,1,English,25000000.0,13314562.0,-11685438.0,"28,433,596.04","15,143,235.09","-13,290,360.94",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Siberia,2018,47.0,"Crime,Romance,Thriller",3,English,2000000.0,2006704.0,6704.0,"2,274,687.68","2,282,312.44","7,624.75",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Seeking Justice,2012,59.0,"Action,Drama,Thriller",3,English,17000000.0,14089528.0,-2910472.0,"21,146,523.86","17,526,149.42","-3,620,374.45",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
This Is the End,2013,62.0,"Action,Comedy",2,English,32000000.0,126041322.0,94041322.0,"39,230,587.62","154,521,097.70","115,290,510.08",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
The Fourth Kind,2009,63.0,"Mystery,Science Fiction,Thriller",3,English,10000000.0,49486874.0,39486874.0,"13,312,155.95","65,877,698.39","52,565,542.45",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Marie Antoinette,2006,67.0,"Drama,History",2,English,40000000.0,60862471.0,20862471.0,"56,665,674.60","86,220,324.43","29,554,649.83",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wild Hogs,2007,59.0,"Action,Adventure,Comedy",3,English,60000000.0,253555383.0,193555383.0,"82,644,616.14","349,249,788.31","266,605,172.17",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
The Usual Suspects,1995,82.0,"Drama,Crime,Thriller",3,English,6000000.0,34449356.0,28449356.0,"11,243,897.64","64,557,505.43","53,313,607.79",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mickey, Donald, Goofy: The Three Musketeers",2004,66.0,"Adventure,Animation,Comedy,Family",4,English,160800000.0,511957294.2,351157294.2,"243,111,042.88","774,020,346.41","530,909,303.53",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6 Bullets,2012,61.0,"Thriller,Action,Crime",3,English,10000000.0,159185080.2,149185080.2,"12,439,131.68","198,012,417.48","185,573,285.80",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Diary of a Wimpy Kid,2010,62.0,"Comedy,Family",2,English,15000000.0,76954311.0,61954311.0,"19,645,985.43","100,789,551.54","81,143,566.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The Ten,2007,49.0,Comedy,1,English,5250000.0,786677.0,-4463323.0,"7,231,403.91","1,083,576.98","-6,147,826.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Confessions of a Shopaholic,2009,64.0,"Comedy,Romance",2,English,40000000.0,108332743.0,68332743.0,"53,248,623.78","144,214,236.88","90,965,613.10",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Shaun the Sheep Movie,2015,70.0,"Family,Animation,Comedy,Adventure",4,English,25000000.0,106209378.0,81209378.0,"30,123,894.07","127,977,602.07","97,853,708.00",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
The Butterfly Effect 2,2006,49.0,"Drama,Science Fiction,Thriller",3,English,6000000.0,6717294.4,717294.4000000004,"8,499,851.19","9,516,000.47","1,016,149.28",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Leap Year,2010,69.0,"Romance,Comedy",2,English,19000000.0,32618920.0,13618920.0,"24,884,914.88","42,722,055.15","17,837,140.26",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Trainspotting,1996,80.0,"Drama,Crime",2,English,3100000.0,71548935.0,68448935.0,"5,642,731.04","130,235,934.30","124,593,203.26",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Space Between Us,2017,71.0,"Romance,Adventure,Science Fiction,Drama",4,English,30000000.0,16481405.0,-13518595.0,"34,953,696.15","19,202,867.42","-15,750,828.73",0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
21,2008,67.0,"Drama,Crime",2,English,35000000.0,159846429.0,124846429.0,"46,426,779.93","212,032,999.49","165,606,219.56",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Batman & Robin,1997,43.0,"Action,Science Fiction,Adventure,Comedy",4,English,125000000.0,238317814.0,113317814.0,"222,426,012.46","424,064,648.53","201,638,636.07",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Grace Unplugged,2013,62.0,"Drama,Music",2,English,1700000.0,2507159.0,807159.0,"2,084,124.97","3,073,666.28","989,541.31",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tracers,2015,60.0,Action,1,English,11000000.0,593683.0,-10406317.0,"13,254,513.39","715,361.75","-12,539,151.64",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Becomes Her,1992,68.0,"Comedy,Fantasy,Horror",3,English,55000000.0,149022650.0,94022650.0,"111,958,125.45","303,350,846.23","191,392,720.79",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Free Willy,1993,62.0,"Family,Adventure,Drama",3,English,20000000.0,153698625.0,133698625.0,"39,528,719.72","303,775,493.47","264,246,773.75",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
The Dark Tower,2017,57.0,"Fantasy,Action,Science Fiction",3,English,66000000.0,113461527.0,47461527.0,"76,898,131.53","132,196,657.98","55,298,526.45",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat: Annihilation,1998,45.0,"Action,Fantasy,Science Fiction",3,English,30000000.0,51327406.0,21327406.0,"52,563,496.93","89,931,598.26","37,368,101.33",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Naked Gun 33⅓: The Final Insult,1994,65.0,"Comedy,Crime",2,English,30000000.0,51132598.0,21132598.0,"57,812,753.04","98,537,208.68","40,724,455.64",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Haunting in Connecticut,2009,62.0,"Thriller,Horror",2,English,10000000.0,77527732.0,67527732.0,"13,312,155.95","103,206,125.85","89,893,969.90",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
George of the Jungle,1997,56.0,"Adventure,Comedy,Family,Romance",4,English,55000000.0,174463257.0,119463257.0,"97,867,445.48","310,441,332.60","212,573,887.12",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
The Italian Job,2003,68.0,"Action,Crime",2,English,60000000.0,176262839.0,116262839.0,"93,128,804.35","273,585,790.78","180,456,986.44",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Holiday,2006,71.0,"Comedy,Romance",2,English,85000000.0,204920447.0,119920447.0,"120,414,558.53","290,298,884.23","169,884,325.70",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Birdman or (The Unexpected Virtue of Ignorance),2015,75.0,"Drama,Comedy",2,English,18000000.0,102926247.0,84926247.0,"21,689,203.73","124,021,574.45","102,332,370.72",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Romeo + Juliet,1996,68.0,"Drama,Romance",2,English,14500000.0,147298761.0,132798761.0,"26,393,419.38","268,118,480.87","241,725,061.49",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Annie,2014,62.0,"Comedy,Drama,Family",3,English,65000000.0,139829625.0,74829625.0,"78,415,091.07","168,688,504.29","90,273,413.22",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Triple Threat,2019,64.0,"Thriller,Action",2,English,10000000.0,385651.0,-9614349.0,"11,171,022.11","430,811.58","-10,740,210.53",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Fool's Gold,2008,57.0,"Romance,Comedy,Adventure",3,English,70000000.0,111231041.0,41231041.0,"92,853,559.87","147,545,687.49","54,692,127.63",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Damage,1993,66.0,"Drama,Romance",2,English,42910000.0,7532911.0,-35377089.0,"84,808,868.17","14,888,316.38","-69,920,551.79",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The Hurt Locker,2010,73.0,"Drama,Thriller,War",3,English,15000000.0,49876984.0,34876984.0,"19,645,985.43","65,325,500.08","45,679,514.65",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Face/Off,1997,70.0,"Action,Crime,Science Fiction,Thriller",4,English,80000000.0,241199984.0,161199984.0,"142,352,647.98","429,193,205.17","286,840,557.20",0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
A-X-L,2018,63.0,"Science Fiction,Action,Adventure,Family",4,English,10000000.0,237645675.0,227645675.0,"11,373,438.41","270,284,844.91","258,911,406.50",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Open Season: Scared Silly,2016,59.0,"Animation,Comedy,Family,Adventure",4,English,97300000.0,272878258.8,175578258.8,"115,781,595.95","324,709,972.30","208,928,376.35",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Dragonheart: Battle for the Heartfire,2017,62.0,"Fantasy,Adventure",2,English,97200000.0,195292918.8,98092918.80000001,"113,249,975.52","227,540,311.46","114,290,335.94",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Benny Loves You,2019,61.0,"Horror,Comedy",2,English,10000.0,79423925.0,79413925.0,"11,171.02","88,724,642.24","88,713,471.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Planet Terror,2007,66.0,"Horror,Action,Thriller",3,English,132400000.0,587249011.2,454849011.20000005,"182,369,119.62","808,882,818.50","626,513,698.88",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
The Walking Dead: The Journey So Far,2016,81.0,Documentary,1,English,172000000.0,580068063.6,408068063.6,"204,670,447.11","690,248,778.68","485,578,331.56",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dante's Peak,1997,62.0,"Action,Adventure,Drama,Thriller",4,English,116000000.0,178127760.0,62127760.0,"206,411,339.56","316,961,978.92","110,550,639.36",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Walking Tall,2004,63.0,"Adventure,Drama,Action,Thriller",4,English,56000000.0,47856383.0,-8143617.0,"84,665,537.32","72,353,328.23","-12,312,209.09",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
The Big Short,2016,73.0,"Comedy,Drama",2,English,28000000.0,133162752.0,105162752.0,"33,318,444.88","158,456,279.01","125,137,834.14",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Wild Child,2008,67.0,"Comedy,Drama,Romance",3,English,20000000.0,21972336.0,1972336.0,"26,529,588.53","29,145,851.66","2,616,263.13",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
The Exorcism of Molly Hartley,2015,50.0,Horror,1,English,102800000.0,545695337.6,442895337.6,"123,869,452.40","657,538,741.70","533,669,289.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
War,2007,63.0,"Action,Thriller",2,English,25000000.0,40686409.0,15686409.0,"34,435,256.73","56,041,877.57","21,606,620.84",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Star,2017,63.0,"Comedy,Adventure,Family,Fantasy,Animation",5,English,20000000.0,62634998.0,42634998.0,"23,302,464.10","72,977,489.61","49,675,025.51",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Disturbia,2007,67.0,"Thriller,Drama,Mystery",3,English,20000000.0,118537627.0,98537627.0,"27,548,205.38","163,274,944.70","135,726,739.32",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Immortals,2011,59.0,"Fantasy,Action,Drama",3,English,75000000.0,211562435.0,136562435.0,"95,224,149.66","268,611,372.97","173,387,223.31",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Colonia,2016,73.0,"Thriller,Drama,Romance",3,English,14000000.0,3621046.0,-10378954.0,"16,659,222.44","4,308,843.63","-12,350,378.81",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Flight,2013,68.0,Drama,1,English,31000000.0,160558438.0,129558438.0,"38,004,631.76","196,837,558.44","158,832,926.68",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sleepless,2017,59.0,"Action,Crime,Thriller",3,English,30000000.0,33296659.0,3296659.0,"34,953,696.15","38,794,710.05","3,841,013.90",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Fallen,2006,69.0,"TV Movie,Drama,Fantasy",3,English,125300000.0,540086087.2,414786087.20000005,"177,505,225.69","765,108,561.87","587,603,336.18",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Return of the Living Dead III,1993,66.0,Horror,1,English,2000000.0,54207.0,-1945793.0,"3,952,871.97","107,136.67","-3,845,735.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Boss Baby,2017,65.0,"Animation,Comedy,Family",3,English,125000000.0,527909949.0,402909949.0,"145,640,400.62","615,080,131.71","469,439,731.09",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Man of Tai Chi,2013,60.0,"Action,Drama",2,English,25000000.0,2054941.0,-22945059.0,"30,648,896.58","2,519,266.97","-28,129,629.61",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
A Cure for Wellness,2017,63.0,"Horror,Mystery,Science Fiction,Thriller",4,English,40000000.0,26620002.0,-13379998.0,"46,604,928.20","31,015,582.05","-15,589,346.15",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
All Hallows' Eve,2013,60.0,Horror,1,English,146740000.0,301123555.2,154383555.2,"179,896,763.35","369,164,188.01","189,267,424.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Easy A,2010,68.0,Comedy,1,English,8000000.0,76200721.0,68200721.0,"10,477,858.90","99,802,550.33","89,324,691.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slender Man,2018,44.0,"Horror,Mystery,Thriller",3,English,10000000.0,51945949.0,41945949.0,"11,373,438.41","59,080,405.18","47,706,966.77",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
The Hustle,2019,62.0,"Comedy,Crime",2,English,21000000.0,97389568.0,76389568.0,"23,459,146.43","108,794,101.76","85,334,955.32",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zoolander,2001,62.0,Comedy,1,English,28000000.0,60780981.0,32780981.0,"45,153,359.68","98,016,624.89","52,863,265.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Z-O-M-B-I-E-S,2018,73.0,"Music,Fantasy,Comedy,Romance,TV Movie",5,English,141000000.0,784656457.6,643656457.6,"160,365,481.65","892,424,189.72","732,058,708.07",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
The Hate U Give,2018,82.0,"Crime,Drama",2,English,23000000.0,35067665.0,12067665.0,"26,158,908.35","39,883,992.82","13,725,084.47",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gattaca,1997,75.0,"Thriller,Science Fiction,Mystery,Romance",4,English,36000000.0,12532777.0,-23467223.0,"64,058,691.59","22,300,924.91","-41,757,766.68",0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Little,2019,69.0,"Comedy,Fantasy,Romance",3,English,20000000.0,17399000.0,-2601000.0,"22,342,044.22","19,436,461.37","-2,905,582.85",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The 40 Year Old Virgin,2005,64.0,"Comedy,Romance",2,English,26000000.0,177378645.0,151378645.0,"38,020,839.73","259,387,885.91","221,367,046.18",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
From Hell,2002,67.0,"Horror,Mystery,Thriller",3,English,35000000.0,68712365.0,33712365.0,"55,563,229.57","109,082,311.74","53,519,082.17",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"Legally Blonde 2: Red, White & Blonde",2003,56.0,"Comedy,Romance",2,English,25000000.0,125339088.0,100339088.0,"38,803,668.48","194,544,656.72","155,740,988.25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Don Jon,2013,60.0,"Romance,Comedy,Drama",3,English,5500000.0,41268579.0,35768579.0,"6,742,757.25","50,593,456.39","43,850,699.14",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Legends of the Fall,1994,74.0,"Adventure,Drama,Romance,War,Western",5,English,30000000.0,160502573.0,130502573.0,"57,812,753.04","309,303,187.15","251,490,434.12",0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
Alien³,1992,64.0,"Science Fiction,Action,Horror",3,English,50000000.0,159773545.0,109773545.0,"101,780,114.04","325,235,392.62","223,455,278.58",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Cliffhanger,1993,65.0,"Action,Adventure,Thriller",3,English,65000000.0,255000000.0,190000000.0,"128,468,339.10","503,991,176.47","375,522,837.37",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Argo,2012,73.0,"Drama,Thriller",2,English,44500000.0,227140757.0,182640757.0,"55,354,136.00","282,543,378.73","227,189,242.73",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Blade: Trinity,2004,59.0,"Action,Horror,Fantasy",3,English,65000000.0,131353165.0,66353165.0,"98,272,498.68","198,590,826.67","100,318,327.99",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Scooby-Doo on Zombie Island,1999,77.0,"Animation,Mystery,Family,Horror",4,English,152260000.0,834469946.4,682209946.4,"261,012,573.23","1,430,494,864.00","1,169,482,290.77",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
The Son of Bigfoot,2017,66.0,"Family,Animation,Comedy",3,English,30000000.0,46372519.0,16372519.0,"34,953,696.15","54,029,697.96","19,076,001.81",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Monster,2004,73.0,"Crime,Drama",2,English,5000000.0,64200321.0,59200321.0,"7,559,422.98","97,063,476.32","89,504,053.34",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Diary of a Wimpy Kid: The Long Haul,2017,53.0,"Comedy,Family",2,English,22000000.0,35609577.0,13609577.0,"25,632,710.51","41,489,544.48","15,856,833.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Once Upon a Time in Mexico,2004,63.0,"Action,Drama,Mystery",3,English,29000000.0,97413527.0,68413527.0,"43,844,653.26","147,278,010.82","103,433,357.56",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
From Paris with Love,2010,63.0,"Action,Crime,Thriller",3,English,52000000.0,52826594.0,826594.0,"68,106,082.84","69,188,699.75","1,082,616.91",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Desperado,1995,69.0,"Thriller,Action,Crime",3,English,7000000.0,25532388.0,18532388.0,"13,117,880.58","47,847,259.52","34,729,378.94",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Tremors 2: Aftershocks,1996,62.0,"Action,Horror,Comedy,Science Fiction,Thriller",5,English,4000000.0,105376613.4,101376613.4,"7,280,943.28","191,810,286.19","184,529,342.92",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Strange Magic,2015,71.0,"Music,Animation,Family,Fantasy",4,English,30672739.2,13603453.0,-17069286.2,"36,959,293.86","16,391,559.08","-20,567,734.77",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Rampage,2010,60.0,"Action,Crime,Thriller",3,English,120000000.0,427947217.0,307947217.0,"157,167,883.48","560,496,319.47","403,328,435.99",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Gulliver's Travels,2011,52.0,"Family,Comedy,Adventure,Fantasy",4,English,112000000.0,232017848.0,120017848.0,"142,201,396.82","294,582,697.08","152,381,300.26",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Anaconda 3: Offspring,2008,48.0,"Action,Horror,Adventure",3,English,117000000.0,524253075.6,407253075.6,"155,198,092.92","695,410,919.15","540,212,826.23",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Groundhog Day,1993,76.0,"Romance,Fantasy,Drama,Comedy",4,English,14600000.0,71112677.0,56512677.0,"28,855,965.40","140,549,653.89","111,693,688.50",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Justice League: Throne of Atlantis,2015,70.0,"Science Fiction,Action,Animation,Adventure",4,English,3500000.0,210286400.2,206786400.2,"4,217,345.17","253,385,809.73","249,168,464.56",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Due Date,2010,63.0,"Comedy,Drama",2,English,65000000.0,211739043.0,146739043.0,"85,132,603.55","277,321,476.99","192,188,873.43",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Upgrade,2018,75.0,"Action,Thriller,Science Fiction",3,English,3000000.0,16976561.0,13976561.0,"3,412,031.52","19,308,187.10","15,896,155.58",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Beethoven,1992,58.0,"Family,Comedy",2,English,9100168.6,147214049.0,138113880.4,"18,524,323.96","299,669,253.91","281,144,929.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Crazy Rich Asians,2018,71.0,"Comedy,Drama,Romance",3,English,30000000.0,237814149.0,207814149.0,"34,120,315.24","270,476,457.78","236,356,142.54",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
