Profit,Action,Romance,Science Fiction,Thriller,Family,Crime,Documentary,Drama,Mystery,TV Movie,Music,Adventure,War,Animation,Western,Comedy,Horror,Fantasy,History
80214162.0,80214162.0,0.0,80214162.0,80214162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107427090.0,107427090.0,0.0,107427090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107427090.0,0.0,0.0,0.0,0.0,107427090.0,0.0,0.0
719838148.4,719838148.4,0.0,719838148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719838148.4,0.0,0.0
-10352002.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10352002.4,0.0,-10352002.4,0.0,0.0,0.0,0.0,0.0,-10352002.4,0.0
13090445.0,13090445.0,0.0,0.0,13090445.0,0.0,13090445.0,0.0,13090445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346782826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346782826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134822438.0,0.0,0.0,0.0,0.0,134822438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134822438.0,0.0,134822438.0,0.0
57507355.0,57507355.0,0.0,0.0,57507355.0,0.0,57507355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57507355.0,0.0,0.0,0.0
68345423.0,68345423.0,0.0,0.0,68345423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50818912.0,50818912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50818912.0,0.0,0.0,0.0,0.0,0.0,50818912.0,0.0
109080421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109080421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109080421.0,0.0,0.0,0.0
-1899704.0,0.0,0.0,-1899704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1899704.0,0.0,0.0,0.0,-1899704.0,0.0,0.0,0.0
303927224.0,0.0,0.0,0.0,303927224.0,0.0,0.0,0.0,0.0,303927224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235021986.2,0.0,0.0,0.0,235021986.2,0.0,0.0,0.0,0.0,0.0,235021986.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77441110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77441110.0,0.0,0.0
-53725325.0,0.0,0.0,-53725325.0,-53725325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393729606.2,0.0,0.0,0.0,0.0,393729606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393729606.2,0.0,393729606.2,0.0,0.0,0.0
170180384.0,0.0,0.0,170180384.0,0.0,170180384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170180384.0,0.0,170180384.0,0.0,0.0,0.0
353122732.2,353122732.2,0.0,0.0,0.0,0.0,353122732.2,0.0,353122732.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644318691.2,0.0,0.0,0.0,0.0,644318691.2,0.0,0.0,0.0,0.0,0.0,0.0,644318691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468962687.2000001,0.0,468962687.2000001,0.0,0.0,0.0,0.0,0.0,468962687.2000001,0.0,468962687.2000001,0.0,468962687.2000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010154.0,3010154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010154.0,0.0
14516999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14516999.0,14516999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14516999.0,0.0,0.0
101165787.0,0.0,0.0,0.0,0.0,101165787.0,0.0,0.0,0.0,0.0,0.0,0.0,101165787.0,0.0,101165787.0,0.0,101165787.0,0.0,0.0,0.0
47698495.0,47698495.0,0.0,0.0,47698495.0,0.0,47698495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300935822.8,300935822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055768.0,1055768.0,0.0,1055768.0,0.0,0.0,1055768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69114494.0,0.0,0.0,0.0,69114494.0,0.0,0.0,0.0,69114494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435228871.7999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435228871.7999999,0.0,435228871.7999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10426922.0,0.0,0.0,-10426922.0,-10426922.0,0.0,0.0,0.0,0.0,-10426922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10426922.0,0.0,0.0
296168316.0,296168316.0,0.0,0.0,296168316.0,0.0,0.0,0.0,0.0,296168316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89813358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89813358.0,89813358.0,0.0,0.0,0.0,0.0,0.0,89813358.0,0.0,0.0,0.0,0.0
257720412.2,0.0,0.0,0.0,257720412.2,0.0,0.0,0.0,257720412.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257720412.2,0.0,0.0
73593107.0,0.0,0.0,0.0,0.0,0.0,73593107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73593107.0,0.0,0.0,0.0
176290794.0,0.0,176290794.0,0.0,0.0,0.0,0.0,0.0,176290794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176290794.0,0.0
13943049.0,13943049.0,0.0,13943049.0,13943049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82729618.0,0.0,0.0,0.0,82729618.0,0.0,0.0,0.0,0.0,82729618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82729618.0,0.0,0.0
95217396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95217396.0,0.0,0.0,0.0,95217396.0,0.0,0.0,0.0
11971293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11971293.0,0.0,0.0,0.0,0.0,11971293.0,0.0,0.0,0.0,0.0,0.0,11971293.0
64610386.0,0.0,0.0,0.0,0.0,64610386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64610386.0,0.0,64610386.0,0.0
101265204.0,101265204.0,0.0,101265204.0,101265204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101265204.0,0.0
-1718397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1718397.0,0.0,0.0
273035551.0,0.0,0.0,273035551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273035551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23273464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23273464.0,0.0,0.0,0.0
727615344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727615344.6,0.0,0.0,0.0,0.0,0.0,0.0,727615344.6,0.0,0.0
44658262.0,44658262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44658262.0,0.0,0.0,0.0,0.0,0.0,44658262.0
-3994023.0,0.0,0.0,0.0,-3994023.0,0.0,0.0,0.0,-3994023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3994023.0,-3994023.0,0.0
121320329.0,0.0,121320329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121320329.0,0.0,0.0,0.0
-356143.0,0.0,0.0,0.0,0.0,-356143.0,0.0,0.0,-356143.0,0.0,0.0,0.0,-356143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57917283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57917283.0,0.0,0.0
167818621.39999998,0.0,0.0,0.0,0.0,167818621.39999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167818621.39999998,0.0,0.0,0.0,0.0,0.0
-11647115.0,-11647115.0,0.0,0.0,-11647115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20046121.0,20046121.0,0.0,0.0,0.0,0.0,20046121.0,0.0,20046121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20046121.0,0.0,0.0,0.0
264336673.4,0.0,0.0,0.0,0.0,0.0,0.0,264336673.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11378812.0,-11378812.0,0.0,-11378812.0,-11378812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42150788.0,0.0,0.0,0.0,0.0,42150788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42150788.0,0.0,42150788.0,0.0,0.0,0.0
71493015.0,71493015.0,0.0,0.0,0.0,0.0,71493015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71493015.0,0.0,0.0,0.0
42797409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42797409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65945357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65945357.0,0.0,0.0,0.0
51112484.0,0.0,51112484.0,0.0,0.0,51112484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51112484.0,0.0,0.0,0.0
341258047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341258047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790680.0,0.0,0.0,0.0,1790680.0,0.0,1790680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187300000.0,0.0,0.0,0.0,0.0,187300000.0,0.0,0.0,0.0,0.0,0.0,0.0,187300000.0,0.0,0.0,0.0,187300000.0,0.0,0.0,0.0
52487473.0,52487473.0,52487473.0,0.0,0.0,0.0,0.0,0.0,52487473.0,0.0,0.0,0.0,52487473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71592276.0,0.0,0.0,0.0,0.0,71592276.0,0.0,0.0,0.0,0.0,0.0,0.0,71592276.0,0.0,0.0,0.0,71592276.0,0.0,71592276.0,0.0
-4194060.0,0.0,-4194060.0,0.0,0.0,-4194060.0,0.0,0.0,-4194060.0,0.0,-4194060.0,-4194060.0,0.0,0.0,0.0,0.0,-4194060.0,0.0,0.0,0.0
48349884.0,0.0,0.0,0.0,48349884.0,0.0,0.0,0.0,0.0,48349884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48349884.0,0.0,0.0
39705772.0,0.0,39705772.0,0.0,0.0,0.0,0.0,0.0,39705772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39705772.0,0.0,0.0,0.0
71377412.0,71377412.0,0.0,0.0,71377412.0,0.0,0.0,0.0,71377412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112266007.0,0.0,0.0,0.0,112266007.0,0.0,112266007.0,0.0,112266007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100429371.0,100429371.0,0.0,0.0,100429371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-18291694.6,0.0,0.0,0.0,-18291694.6,0.0,0.0,0.0,0.0,-18291694.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18291694.6,0.0,0.0
52409520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52409520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52409520.0,0.0,0.0
25500758.0,0.0,0.0,0.0,0.0,25500758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25500758.0,0.0,0.0,0.0
-29748505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29748505.0,0.0,0.0
177417601.0,0.0,0.0,0.0,0.0,0.0,177417601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177417601.0,0.0,0.0,0.0
33847393.0,33847393.0,0.0,0.0,33847393.0,0.0,33847393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243993951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243993951.0,0.0,0.0,243993951.0,0.0,243993951.0,0.0,0.0,0.0,0.0,0.0
147722310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147722310.0,0.0,0.0,0.0
655199553.0,0.0,0.0,0.0,655199553.0,0.0,0.0,0.0,0.0,655199553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655199553.0,0.0,0.0
236022707.0,0.0,0.0,0.0,236022707.0,0.0,0.0,0.0,0.0,236022707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236022707.0,0.0,0.0
-723157.0,0.0,0.0,0.0,-723157.0,0.0,0.0,0.0,0.0,-723157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-723157.0,0.0,0.0
396218731.6,0.0,0.0,0.0,0.0,396218731.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396218731.6,0.0,0.0,0.0,0.0,0.0
24528919.0,0.0,0.0,0.0,0.0,24528919.0,0.0,0.0,0.0,0.0,0.0,0.0,24528919.0,0.0,24528919.0,0.0,0.0,0.0,24528919.0,0.0
36822960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36822960.0,0.0,0.0,0.0,36822960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6667391.0,6667391.0,0.0,6667391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667391.0,6667391.0,0.0,0.0
46000000.0,0.0,0.0,0.0,0.0,46000000.0,0.0,0.0,0.0,0.0,0.0,0.0,46000000.0,0.0,46000000.0,0.0,46000000.0,0.0,0.0,0.0
94146816.0,0.0,94146816.0,0.0,0.0,94146816.0,0.0,0.0,0.0,0.0,0.0,0.0,94146816.0,0.0,0.0,0.0,94146816.0,0.0,94146816.0,0.0
63588188.19999999,0.0,63588188.19999999,0.0,0.0,63588188.19999999,0.0,0.0,0.0,0.0,0.0,0.0,63588188.19999999,0.0,63588188.19999999,0.0,0.0,0.0,0.0,0.0
66244770.0,0.0,0.0,0.0,66244770.0,0.0,66244770.0,0.0,66244770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20069303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20069303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229504276.0,229504276.0,0.0,0.0,229504276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229504276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77888063.0,77888063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77888063.0,0.0
595074776.0,0.0,0.0,0.0,0.0,0.0,0.0,595074776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595074776.0,0.0,0.0,0.0
204087259.0,0.0,0.0,204087259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204087259.0,0.0,0.0,0.0,204087259.0,0.0,0.0,0.0
252944428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252944428.0,0.0,0.0,0.0
76951861.0,0.0,0.0,0.0,76951861.0,0.0,0.0,0.0,0.0,76951861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62208812.0,0.0,0.0,0.0,62208812.0,0.0,0.0,0.0,0.0,62208812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62208812.0,0.0,0.0
143806510.0,0.0,0.0,0.0,143806510.0,0.0,0.0,0.0,0.0,143806510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143806510.0,0.0,0.0
67592669.0,0.0,0.0,0.0,67592669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67592669.0,0.0,0.0
29695362.0,29695362.0,0.0,0.0,29695362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21944236.0,0.0,0.0,0.0,0.0,21944236.0,0.0,0.0,0.0,0.0,0.0,0.0,21944236.0,0.0,21944236.0,0.0,0.0,0.0,21944236.0,0.0
115148897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115148897.0,0.0,0.0,0.0
29724251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29724251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29724251.0,0.0,0.0
16100000.0,16100000.0,0.0,16100000.0,16100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112894685.0,0.0,0.0,0.0,0.0,112894685.0,0.0,0.0,0.0,0.0,0.0,0.0,112894685.0,0.0,112894685.0,0.0,112894685.0,0.0,0.0,0.0
326291033.2,0.0,0.0,0.0,0.0,326291033.2,0.0,0.0,0.0,0.0,0.0,0.0,326291033.2,0.0,326291033.2,0.0,326291033.2,0.0,0.0,0.0
60691732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60691732.0,0.0,0.0
1773827.0,0.0,0.0,0.0,1773827.0,0.0,0.0,0.0,0.0,1773827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773827.0,0.0,0.0
397888866.0,0.0,397888866.0,0.0,0.0,0.0,0.0,0.0,397888866.0,0.0,0.0,397888866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411653380.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411653380.4,411653380.4,0.0
29135489.0,0.0,0.0,0.0,0.0,29135489.0,0.0,0.0,29135489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95564215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95564215.0,0.0,95564215.0,0.0
49678442.0,0.0,0.0,0.0,49678442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49678442.0,49678442.0,0.0
594697557.0,594697557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594697557.0,0.0,0.0,0.0,0.0,0.0,594697557.0,0.0
58400000.0,0.0,0.0,0.0,0.0,0.0,58400000.0,0.0,58400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57986320.0,57986320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57986320.0,0.0,0.0,0.0,0.0,0.0,57986320.0,0.0
21362156.0,0.0,0.0,21362156.0,21362156.0,0.0,0.0,0.0,21362156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21362156.0,0.0
70339667.0,0.0,0.0,0.0,0.0,70339667.0,0.0,0.0,0.0,0.0,0.0,0.0,70339667.0,0.0,0.0,0.0,0.0,0.0,70339667.0,0.0
1048686.0,0.0,0.0,0.0,1048686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048686.0,0.0,0.0,0.0,0.0,1048686.0,0.0,0.0
33762229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33762229.0,0.0,0.0,0.0
169736090.0,169736090.0,0.0,0.0,169736090.0,0.0,169736090.0,0.0,0.0,0.0,0.0,0.0,169736090.0,0.0,0.0,0.0,169736090.0,0.0,0.0,0.0
-4300000.0,0.0,0.0,0.0,-4300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4300000.0,0.0,0.0
538436.0,0.0,0.0,538436.0,538436.0,0.0,0.0,0.0,538436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108327692.0,0.0,108327692.0,0.0,0.0,0.0,0.0,0.0,108327692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18437727.0,0.0,0.0,0.0,18437727.0,0.0,18437727.0,0.0,18437727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443775070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443775070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443775070.0
337710348.6,0.0,0.0,0.0,0.0,337710348.6,0.0,0.0,0.0,0.0,0.0,0.0,337710348.6,0.0,337710348.6,0.0,337710348.6,0.0,0.0,0.0
49911903.0,0.0,49911903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49911903.0,0.0,0.0,0.0
24152508.0,0.0,24152508.0,0.0,0.0,0.0,0.0,0.0,24152508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190002400.4,0.0,0.0,0.0,190002400.4,0.0,0.0,0.0,190002400.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7634502.0,-7634502.0,0.0,0.0,0.0,0.0,0.0,0.0,-7634502.0,0.0,0.0,0.0,-7634502.0,-7634502.0,0.0,0.0,0.0,0.0,0.0,-7634502.0
386885798.8,0.0,0.0,386885798.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93286422.0,0.0,0.0,93286422.0,93286422.0,0.0,0.0,0.0,93286422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93286422.0,0.0,0.0
-1809708.0,-1809708.0,0.0,0.0,0.0,0.0,-1809708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1809708.0,0.0,0.0,0.0
-33485675.0,-33485675.0,0.0,0.0,-33485675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33485675.0,0.0,0.0,-33485675.0,0.0,0.0,-33485675.0,0.0
148167892.4,148167892.4,0.0,0.0,148167892.4,0.0,148167892.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12837989.0,12837989.0,0.0,0.0,12837989.0,0.0,12837989.0,0.0,12837989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12837989.0
84834312.0,0.0,84834312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84834312.0,84834312.0,0.0,0.0
90675673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90675673.0,0.0,0.0
135926552.0,0.0,0.0,135926552.0,0.0,0.0,0.0,0.0,135926552.0,0.0,0.0,0.0,135926552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6655938.0,0.0,0.0,0.0,0.0,6655938.0,0.0,0.0,0.0,0.0,0.0,0.0,6655938.0,0.0,0.0,0.0,0.0,0.0,6655938.0,0.0
626519699.0,626519699.0,0.0,626519699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626519699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21448707.0,0.0,0.0,0.0,21448707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21448707.0,0.0,0.0
319639541.0,0.0,0.0,0.0,319639541.0,0.0,319639541.0,0.0,319639541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121165.0,0.0,121165.0,0.0,0.0,0.0,0.0,0.0,121165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108428499.0,0.0,0.0,108428499.0,108428499.0,0.0,0.0,0.0,0.0,108428499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44189408.0,0.0,0.0,44189408.0,44189408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44189408.0,0.0,0.0
125286646.0,0.0,0.0,0.0,0.0,125286646.0,0.0,0.0,125286646.0,0.0,0.0,0.0,0.0,0.0,125286646.0,0.0,0.0,0.0,125286646.0,0.0
798358484.2,0.0,0.0,798358484.2,798358484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318252426.2,318252426.2,0.0,318252426.2,0.0,318252426.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318252426.2,0.0,0.0,0.0,0.0,0.0
269464664.0,269464664.0,0.0,269464664.0,0.0,0.0,0.0,0.0,269464664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391549495.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391549495.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5793948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5793948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560749088.4,0.0,0.0,0.0,0.0,560749088.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560749088.4,0.0,0.0,0.0,560749088.4,0.0
-50334996.0,-50334996.0,0.0,0.0,-50334996.0,0.0,-50334996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719011985.4,719011985.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719011985.4,0.0
111944672.0,0.0,0.0,0.0,0.0,111944672.0,0.0,0.0,0.0,0.0,0.0,111944672.0,0.0,0.0,0.0,0.0,111944672.0,0.0,0.0,0.0
