Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Thriller,Animation,Adventure,Music,Comedy,History,Drama,Romance,Documentary,Mystery,Family,Fantasy,Action,Science Fiction,War,Horror,TV Movie,Western,Crime
Red Tails,2012,65.0,"Drama,Action,Adventure,History,War",5,English,58000000.0,50365498.0,-7634502.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
Halo: Nightfall,2014,70.0,Science Fiction,1,English,107400000.0,494285798.8,386885798.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10 Cloverfield Lane,2016,70.0,"Thriller,Science Fiction,Drama,Horror",4,English,15000000.0,108286422.0,93286422.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CHiPS,2017,61.0,"Action,Comedy,Crime",3,English,25000000.0,23190292.0,-1809708.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The Warrior's Way,2011,66.0,"Adventure,Fantasy,Action,Western,Thriller",5,English,42000000.0,8514325.0,-33485675.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Security,2017,62.0,"Action,Thriller,Crime",3,English,15000000.0,163167892.4,148167892.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Patriots Day,2016,70.0,"Action,Crime,Drama,History,Thriller",5,English,40000000.0,52837989.0,12837989.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
Warm Bodies,2013,64.0,"Horror,Comedy,Romance",3,English,30000000.0,114834312.0,84834312.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Amityville Horror,2005,61.0,Horror,1,English,18500000.0,109175673.0,90675673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A.I. Artificial Intelligence,2001,70.0,"Drama,Science Fiction,Adventure",3,English,100000000.0,235926552.0,135926552.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Inkheart,2009,63.0,"Adventure,Family,Fantasy",3,English,60000000.0,66655938.0,6655938.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Transformers: Revenge of the Fallen,2009,62.0,"Science Fiction,Action,Adventure",3,English,210000000.0,836519699.0,626519699.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Last Exorcism Part II,2013,47.0,"Horror,Thriller",2,English,4000000.0,25448707.0,21448707.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shot Caller,2017,69.0,"Crime,Drama,Thriller",3,English,93200000.0,412839541.0,319639541.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Dreamers,2003,72.0,"Drama,Romance",2,English,15000000.0,15121165.0,121165.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Source Code,2011,73.0,"Thriller,Science Fiction,Mystery",3,English,32000000.0,140428499.0,108428499.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
The Mist,2007,69.0,"Horror,Science Fiction,Thriller",3,English,13000000.0,57189408.0,44189408.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
A Christmas Carol,2009,69.0,"Animation,Family,Drama,Fantasy",4,English,200000000.0,325286646.0,125286646.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Air,2015,49.0,"Science Fiction,Thriller",2,English,103600000.0,901958484.2,798358484.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Batman Beyond: Return of the Joker,2000,73.0,"Animation,Family,Action,Science Fiction",4,English,84000000.0,402252426.2,318252426.2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Deep Impact,1998,62.0,"Action,Drama,Science Fiction",3,English,80000000.0,349464664.0,269464664.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Fucking Different XXX,2012,72.0,Drama,1,English,81200000.0,472749495.2,391549495.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Babysitters,2008,59.0,Drama,1,English,5838800.0,44852.0,-5793948.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bao,2018,76.0,"Animation,Family,Fantasy",3,English,121000000.0,681749088.4,560749088.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Blackhat,2015,55.0,"Crime,Thriller,Action",3,English,70000000.0,19665004.0,-50334996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Avengers Grimm,2015,40.0,"Action,Fantasy",2,English,117000000.0,836011985.4,719011985.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
School of Rock,2004,71.0,"Comedy,Music,Family",3,English,20000000.0,131944672.0,111944672.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Turbo: A Power Rangers Movie,1997,58.0,"Action,Adventure,Family,Fantasy,Science Fiction",5,English,10000000.0,9679739.0,-320261.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Gone in Sixty Seconds,2000,64.0,"Action,Crime,Thriller",3,English,90000000.0,237202299.0,147202299.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Batman Forever,1995,54.0,"Action,Crime,Fantasy",3,English,100000000.0,336529144.0,236529144.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Home Alone 4,2002,45.0,"Comedy,Family,TV Movie",3,English,134300000.0,626174185.2,491874185.20000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Brokeback Mountain,2006,78.0,"Drama,Romance",2,English,13900000.0,176980863.0,163080863.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Get the Gringo,2012,65.0,"Action,Thriller,Crime,Drama",4,English,35000000.0,260397333.2,225397333.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Big Stan,2007,65.0,Comedy,1,English,100000000.0,246367071.0,146367071.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitch Perfect 2,2015,69.0,"Comedy,Music",2,English,29000000.0,287215196.0,258215196.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leprechaun: Back 2 tha Hood,2003,52.0,"Horror,Comedy",2,English,131400000.0,484249645.6,352849645.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Curse of the Blair Witch,1999,61.0,"Horror,Thriller",2,English,62600000.0,403958617.0,341358617.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paddington,2014,71.0,"Comedy,Adventure,Family",3,English,55000000.0,252410984.0,197410984.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Secretary,2002,68.0,"Comedy,Drama,Romance",3,English,4000000.0,9412015.0,5412015.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Collateral,2004,72.0,"Drama,Crime,Thriller",3,English,60000000.0,217602967.0,157602967.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Remember Me,2010,71.0,"Drama,Romance",2,English,16000000.0,56506120.0,40506120.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Killing Me Softly,2002,55.0,Thriller,1,English,25000000.0,7775138.0,-17224862.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skyscraper,2018,63.0,"Action,Thriller",2,English,125000000.0,304858121.0,179858121.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Creed,2010,80.0,Horror,1,English,37000000.0,173567581.0,136567581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Bodyguard,1993,67.0,"Thriller,Action,Drama,Music,Romance",5,English,25000000.0,411006740.0,386006740.0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
The Art of Racing in the Rain,2019,82.0,"Drama,Romance,Comedy",3,English,18000000.0,33773963.0,15773963.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42,2013,71.0,Drama,1,English,31000000.0,97470701.0,66470701.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Few Good Men,1992,75.0,Drama,1,English,33000000.0,236500000.0,203500000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lawless,2012,70.0,"Crime,Drama,Western",3,English,26000000.0,54393687.0,28393687.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
The Last Survivors,2014,63.0,"Horror,Thriller,Action",3,English,113600000.0,368025654.4,254425654.39999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Johnny English Reborn,2011,62.0,"Crime,Adventure,Action,Comedy,Thriller",5,English,45000000.0,164640401.0,119640401.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Hollow Man,2000,59.0,"Action,Science Fiction,Thriller",3,English,90000000.0,191200000.0,101200000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Allegiant,2016,61.0,"Adventure,Science Fiction,Action,Mystery",4,English,110000000.0,179246868.0,69246868.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Outcast,2015,51.0,Action,1,English,25000000.0,5148503.0,-19851497.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kronk's New Groove,2005,64.0,"Animation,Comedy,Family",3,English,91940000.0,328581621.4,236641621.39999998,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
El Camino: A Breaking Bad Movie,2019,69.0,"Crime,Drama,Thriller,Action",4,English,156000000.0,591713267.4,435713267.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
The Golden Compass,2007,60.0,"Adventure,Fantasy",2,English,205000000.0,367262558.0,162262558.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Boy,2016,59.0,"Horror,Thriller,Mystery",3,English,10000000.0,68220952.0,58220952.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bambi II,2006,65.0,"Animation,Drama,Family",3,English,93180000.0,482465307.0,389285307.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Another Cinderella Story,2009,68.0,"Comedy,Music",2,English,5000000.0,291698420.0,286698420.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Mr. Fox,2010,78.0,"Adventure,Animation,Comedy,Family",4,English,40000000.0,46458811.0,6458811.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bordello of Blood,1996,59.0,"Horror,Comedy",2,English,15000000.0,5600000.0,-9400000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Virgin Territory,2007,45.0,"Adventure,Action,Comedy,Romance",4,English,38000000.0,5473041.0,-32526959.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Unforgiven,1993,79.0,Western,1,English,14400000.0,159157447.0,144757447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Human Centipede 3 (Final Sequence),2015,37.0,Horror,1,English,1470000.0,16184.0,-1453816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Primeval,2007,61.0,"Adventure,Horror",2,English,16400000.0,10597734.0,-5802266.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Justice League vs. Teen Titans,2016,74.0,"Science Fiction,Action,Animation,Adventure,Comedy",5,English,143200000.0,799137605.2,655937605.2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Scorpion King 3: Battle for Redemption,2012,45.0,"Action,Adventure,Fantasy,Drama",4,English,5000000.0,2239756.4,-2760243.6,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Step Up All In,2014,68.0,"Romance,Drama,Music",3,English,45000000.0,86165646.0,41165646.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Jason X,2002,48.0,"Horror,Science Fiction",2,English,14000000.0,16951798.0,2951798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Mighty Morphin Power Rangers: The Movie,1995,58.0,"Action,Adventure,Science Fiction,Fantasy",4,English,15000000.0,66400000.0,51400000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
A Cinderella Story: If the Shoe Fits,2016,72.0,"Comedy,Family,Fantasy,Music",4,English,141860000.0,598515843.6,456655843.6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Red Dawn,2012,57.0,"Action,Thriller",2,English,65000000.0,48164150.0,-16835850.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Return to the Blue Lagoon,1991,63.0,"Adventure,Drama",2,English,11000000.0,2000000.0,-9000000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Tourist,2010,62.0,"Action,Thriller,Romance",3,English,100000000.0,278731369.0,178731369.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30 Miles from Nowhere,2018,45.0,"Horror,Comedy",2,English,120000.0,2264858.8,2144858.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cold Pursuit,2019,57.0,"Action,Crime,Thriller",3,English,60000000.0,62599159.0,2599159.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The Killing of a Sacred Deer,2017,70.0,"Drama,Thriller,Mystery",3,English,42608000.0,7027336.0,-35580664.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The Babadook,2014,65.0,"Drama,Horror",2,English,2000000.0,7482387.0,5482387.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Captain Underpants: The First Epic Movie,2017,62.0,"Action,Animation,Comedy,Family",4,English,38000000.0,126422949.0,88422949.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Containment,2015,60.0,"Thriller,Horror,Science Fiction",3,English,154400000.0,740028940.6,585628940.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Crystal Skulls,2014,50.0,"Adventure,Science Fiction,TV Movie,Horror,Fantasy,Mystery",6,English,163600000.0,631865869.8,468265869.79999995,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
Contraband,2012,63.0,"Thriller,Action,Drama,Crime",4,English,25000000.0,98406855.0,73406855.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Remember the Titans,2001,76.0,Drama,1,English,30000000.0,136771683.0,106771683.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Crow,1994,75.0,"Fantasy,Action,Thriller",3,English,23000000.0,50694672.0,27694672.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ice Age: The Great Egg-Scapade,2016,64.0,"Adventure,Animation,Comedy,Family,TV Movie",5,English,176800000.0,1084895103.0,908095103.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Book of Eli,2010,68.0,"Action,Thriller,Science Fiction",3,English,80000000.0,158750817.0,78750817.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Quantum of Solace,2008,63.0,"Adventure,Action,Thriller,Crime",4,English,230000000.0,591692078.0,361692078.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Joseph of Nazareth,2000,60.0,"Drama,History",2,English,169900000.0,591824588.0,421924588.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bicentennial Man,1999,72.0,"Science Fiction,Comedy,Drama",3,English,90000000.0,87420776.0,-2579224.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Gnomeo & Juliet,2011,58.0,"Animation,Family",2,English,36000000.0,189712432.0,153712432.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Star Trek: Nemesis,2003,63.0,"Science Fiction,Action,Adventure,Thriller",4,English,60000000.0,67312826.0,7312826.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bound,1997,72.0,"Drama,Thriller",2,English,4500000.0,7011317.0,2511317.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ocean's Twelve,2004,66.0,"Thriller,Crime",2,English,110000000.0,362989076.0,252989076.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Primal Fear,1996,76.0,"Crime,Drama,Mystery,Thriller",4,English,30000000.0,102616183.0,72616183.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
The Foreigner,2017,69.0,"Action,Thriller",2,English,35000000.0,145374099.0,110374099.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chasing Mavericks,2012,70.0,Drama,1,English,20000000.0,8300821.0,-11699179.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Three Musketeers,2011,58.0,"Adventure,Action,Thriller",3,English,90000000.0,139877913.0,49877913.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Memento,2000,82.0,"Mystery,Thriller",2,English,5000000.0,39719431.0,34719431.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Notting Hill,1999,73.0,"Romance,Comedy,Drama",3,English,42000000.0,363718196.0,321718196.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Piranha 3DD,2012,44.0,"Horror,Thriller,Comedy",3,English,5000000.0,8493728.0,3493728.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Only the Brave,2017,74.0,"Drama,Action,History",3,English,38000000.0,24555177.0,-13444823.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Neighbors 2: Sorority Rising,2016,58.0,Comedy,1,English,35000000.0,108757621.0,73757621.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smurfs: The Lost Village,2017,63.0,"Family,Adventure,Animation,Comedy",4,English,60000000.0,197578586.0,137578586.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leprechaun Returns,2018,59.0,"Horror,Fantasy,Comedy",3,English,123000000.0,577803138.8,454803138.79999995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
GoldenEye,1995,69.0,"Adventure,Action,Thriller",3,English,58000000.0,352194034.0,294194034.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
American History X,1999,84.0,Drama,1,English,10000000.0,6719864.0,-3280136.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Viking Quest,2014,46.0,"Action,Adventure,Fantasy,TV Movie",4,English,144500000.0,483567568.4,339067568.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Code 8,2019,62.0,"Science Fiction,Action,Crime,Thriller,Drama",5,English,8325137.4,157209.0,-8167928.4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
Vacancy,2007,62.0,"Horror,Thriller",2,English,19000000.0,35300645.0,16300645.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Liar Liar,1997,66.0,Comedy,1,English,45000000.0,302710615.0,257710615.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Big Lebowski,1998,78.0,"Comedy,Crime",2,English,15000000.0,46189568.0,31189568.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hannah Montana: The Movie,2009,66.0,"Comedy,Drama,Family,Music,Romance",5,English,30000000.0,169173206.0,139173206.0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Hostel: Part II,2007,58.0,Horror,1,English,7500000.0,33606409.0,26106409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Blockers,2018,63.0,Comedy,1,English,21000000.0,94523781.0,73523781.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pan,2015,60.0,"Fantasy,Adventure,Family,Action",4,English,150000000.0,151525973.0,1525973.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Born to Race: Fast Track,2014,66.0,Action,1,English,99400000.0,341205403.4,241805403.39999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21 Bridges,2019,68.0,"Crime,Action,Drama",3,English,33000000.0,42657631.0,9657631.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
She's the Man,2006,68.0,"Comedy,Drama,Romance",3,English,20000000.0,33889159.0,13889159.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Deliver Us from Evil,2014,62.0,"Thriller,Crime,Horror",3,English,30000000.0,87956618.0,57956618.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
S.W.A.T.,2003,61.0,"Action,Thriller,Crime",3,English,70000000.0,207154748.0,137154748.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Heaven & Earth,1993,67.0,"History,War,Action,Drama",4,English,33000000.0,5864949.0,-27135051.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
X-Rated 2: The Greatest Adult Stars of All-Time,2016,67.0,Documentary,1,English,41500000.0,298690257.2,257190257.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Pacifier,2005,61.0,"Comedy,Family,Action",3,English,56000000.0,198006880.0,142006880.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hostel: Part III,2011,51.0,Horror,1,English,6000000.0,404594.0,-5595406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Secret Life of Walter Mitty,2013,72.0,"Adventure,Comedy,Drama,Fantasy",4,English,91000000.0,187861183.0,96861183.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mermaid Down,2019,67.0,"Horror,Fantasy,Mystery,Thriller",4,English,120180000.0,534206817.6,414026817.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Shrek the Halls,2012,63.0,"Adventure,Animation,Comedy,Fantasy,Family",5,English,60000000.0,309887177.0,249887177.0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Parker,2013,60.0,"Action,Crime",2,English,35000000.0,48543388.0,13543388.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The Wolfman,2010,58.0,"Horror,History,Drama,Thriller",4,English,150000000.0,142634358.0,-7365642.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Resident Evil,2002,66.0,"Horror,Action,Science Fiction",3,English,35000000.0,103787401.0,68787401.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
David,1997,76.0,"Drama,History,Adventure",3,English,15000000.0,153436246.6,138436246.6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tremors: A Cold Day in Hell,2018,60.0,"Action,Adventure,Science Fiction,Fantasy,Comedy,Horror",6,English,207600000.0,560466325.2,352866325.20000005,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
Star Trek: Insurrection,1999,64.0,"Science Fiction,Action,Adventure,Thriller",4,English,70000000.0,117800000.0,47800000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Alexander,2005,59.0,"War,History,Action,Adventure,Drama,Romance",6,English,155000000.0,167297191.0,12297191.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
Mr. & Mrs. Smith,2005,67.0,"Action,Comedy,Drama,Thriller",4,English,110000000.0,487287646.0,377287646.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Stargate,1995,70.0,"Action,Adventure,Science Fiction",3,English,55000000.0,196565669.0,141565669.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Drive Angry,2014,55.0,"Fantasy,Thriller,Action,Crime",4,English,50000000.0,41042583.0,-8957417.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Night Hunter,2019,65.0,"Drama,Thriller",2,English,45060000.0,1012932.0,-44047068.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fargo,1996,79.0,"Crime,Drama,Thriller",3,English,7000000.0,51203507.0,44203507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"10,000 BC",2008,54.0,"Adventure,Action,Drama,Fantasy",4,English,105000000.0,269784201.0,164784201.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Wind River,2017,74.0,"Crime,Drama,Mystery,Thriller",4,English,11000000.0,44984979.0,33984979.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Escape Plan,2013,67.0,"Action,Thriller",2,English,70000000.0,103735965.0,33735965.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Coach Carter,2005,76.0,"Drama,History",2,English,45000000.0,76665507.0,31665507.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Lovelace,2013,60.0,Drama,1,English,10000000.0,1585582.0,-8414418.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Ballad of Buster Scruggs,2018,72.0,"Western,Comedy,Drama",3,English,76120000.0,593436782.8,517316782.79999995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30 Minutes or Less,2011,57.0,"Action,Adventure,Comedy",3,English,28000000.0,41146935.0,13146935.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Lego Ninjago Movie,2017,65.0,"Family,Animation,Action,Adventure,Comedy",5,English,70000000.0,122737201.0,52737201.0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Contagion,2011,66.0,"Drama,Thriller,Science Fiction",3,English,60000000.0,137551591.0,77551591.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Jarhead,2006,66.0,"Drama,War",2,English,72000000.0,96947540.0,24947540.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
From Dusk Till Dawn,1996,70.0,"Horror,Action,Thriller,Crime",4,English,20000000.0,25736162.0,5736162.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Barbie in Rock 'N Royals,2017,69.0,"Animation,Music,Family",3,English,96400000.0,498956948.8,402556948.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dumbo,2019,67.0,"Family,Fantasy,Adventure",3,English,170000000.0,353166307.0,183166307.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Lion,2017,81.0,Drama,1,English,12000000.0,149117900.0,137117900.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sully,2016,72.0,"Drama,History",2,English,60000000.0,238524556.0,178524556.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
