Revenue,Action,Romance,Science Fiction,Thriller,Family,Crime,Documentary,Drama,Mystery,TV Movie,Music,Adventure,War,Animation,Western,Comedy,Horror,Fantasy,History
240697856.0,240697856.0,0.0,240697856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240697856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65390493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65390493.0,0.0,0.0,65390493.0,0.0,0.0,0.0,0.0,65390493.0,0.0,0.0,0.0
54052249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54052249.0,0.0,0.0,0.0
331266710.0,0.0,0.0,0.0,331266710.0,0.0,0.0,0.0,331266710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331266710.0,0.0,0.0
83080084.0,0.0,0.0,0.0,83080084.0,0.0,83080084.0,0.0,83080084.0,83080084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609222681.4,0.0,0.0,0.0,0.0,609222681.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609222681.4,0.0,0.0,0.0,0.0,0.0
77514401.0,0.0,0.0,0.0,77514401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77514401.0,0.0,0.0
31635150.0,0.0,31635150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31635150.0,0.0,0.0,0.0
33224654.0,0.0,0.0,33224654.0,33224654.0,0.0,0.0,0.0,0.0,33224654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33224654.0,0.0,0.0
8556940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8556940.0,8556940.0,8556940.0,0.0
108874967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108874967.0,0.0,0.0,0.0,0.0,0.0,108874967.0,0.0
439119920.6,439119920.6,0.0,439119920.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439119920.6,0.0,0.0,0.0,0.0,0.0
816420246.8,0.0,816420246.8,0.0,0.0,816420246.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816420246.8,0.0,0.0,0.0,0.0,0.0
69845011.0,69845011.0,0.0,69845011.0,69845011.0,0.0,0.0,0.0,69845011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38139010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38139010.0,0.0,0.0
211856088.0,211856088.0,0.0,211856088.0,211856088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125729635.0,125729635.0,0.0,0.0,125729635.0,0.0,125729635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672806292.0,0.0,0.0,0.0,672806292.0,0.0,0.0,0.0,672806292.0,672806292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164035753.0,0.0,0.0,0.0,164035753.0,0.0,164035753.0,0.0,164035753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468084718.0,0.0,0.0,0.0,0.0,468084718.0,0.0,0.0,0.0,0.0,0.0,0.0,468084718.0,0.0,468084718.0,0.0,468084718.0,0.0,468084718.0,0.0
51800758.0,51800758.0,0.0,0.0,51800758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509012026.8,0.0,0.0,0.0,0.0,509012026.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509012026.8,0.0,0.0,0.0,0.0,0.0
166598362.0,166598362.0,0.0,166598362.0,166598362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393151347.0,393151347.0,0.0,393151347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393151347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71073932.0,71073932.0,0.0,0.0,71073932.0,0.0,71073932.0,0.0,0.0,71073932.0,0.0,0.0,71073932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055083596.0,1055083596.0,0.0,1055083596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055083596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197692062.0,197692062.0,0.0,0.0,0.0,197692062.0,0.0,0.0,0.0,0.0,0.0,0.0,197692062.0,0.0,0.0,0.0,197692062.0,0.0,0.0,0.0
311001124.0,311001124.0,0.0,0.0,311001124.0,0.0,0.0,0.0,311001124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524420200.6,0.0,0.0,0.0,0.0,524420200.6,0.0,0.0,0.0,0.0,0.0,0.0,524420200.6,0.0,524420200.6,0.0,0.0,0.0,524420200.6,0.0
39753957.0,39753957.0,0.0,0.0,39753957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39753957.0,0.0,0.0,0.0,0.0,0.0,39753957.0,0.0
392839573.2,0.0,0.0,0.0,0.0,392839573.2,0.0,0.0,0.0,0.0,0.0,0.0,392839573.2,0.0,392839573.2,0.0,0.0,0.0,392839573.2,0.0
27975429.0,27975429.0,0.0,27975429.0,27975429.0,0.0,0.0,0.0,27975429.0,27975429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366101666.0,366101666.0,0.0,0.0,366101666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70165900.0,0.0,0.0,0.0,70165900.0,0.0,0.0,0.0,0.0,70165900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70165900.0,0.0,0.0
325823441.8,0.0,0.0,0.0,0.0,325823441.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325823441.8,0.0,0.0,0.0,0.0,0.0
188668688.0,0.0,0.0,0.0,0.0,188668688.0,0.0,0.0,0.0,0.0,0.0,0.0,188668688.0,0.0,188668688.0,0.0,188668688.0,0.0,0.0,0.0
716719914.2,0.0,0.0,0.0,0.0,0.0,0.0,716719914.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99123656.0,0.0,0.0,0.0,0.0,99123656.0,0.0,0.0,99123656.0,0.0,0.0,0.0,99123656.0,0.0,0.0,0.0,0.0,0.0,99123656.0,0.0
319995019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319995019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319995019.0,0.0,0.0,0.0
164148886.4,0.0,0.0,164148886.4,164148886.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103300632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103300632.0,0.0,0.0
43070915.0,0.0,0.0,43070915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43070915.0,0.0,0.0
331323410.0,331323410.0,0.0,0.0,331323410.0,0.0,0.0,0.0,0.0,331323410.0,0.0,0.0,331323410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227163273.0,227163273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227163273.0,0.0,0.0,0.0,227163273.0,0.0,0.0,0.0
102022597.6,102022597.6,0.0,102022597.6,102022597.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667072.4,0.0,667072.4,0.0,667072.4,0.0,0.0,0.0,667072.4,667072.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12342632.0,12342632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12342632.0,0.0,0.0,0.0
563749323.0,0.0,0.0,0.0,0.0,563749323.0,0.0,0.0,0.0,0.0,0.0,0.0,563749323.0,0.0,563749323.0,0.0,563749323.0,0.0,563749323.0,0.0
11336986.0,0.0,11336986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11336986.0,0.0,0.0,0.0
498438212.0,498438212.0,0.0,0.0,0.0,0.0,498438212.0,0.0,0.0,498438212.0,0.0,0.0,498438212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349088523.0,0.0,0.0,0.0,0.0,349088523.0,0.0,0.0,0.0,0.0,0.0,349088523.0,0.0,0.0,349088523.0,0.0,349088523.0,0.0,349088523.0,0.0
104264617.0,0.0,0.0,0.0,104264617.0,0.0,0.0,0.0,104264617.0,104264617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60413950.0,0.0,60413950.0,0.0,0.0,0.0,0.0,0.0,60413950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60413950.0,0.0,0.0,0.0
850000000.0,850000000.0,0.0,850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437459811.0,0.0,437459811.0,0.0,0.0,0.0,0.0,0.0,437459811.0,0.0,0.0,437459811.0,0.0,0.0,0.0,0.0,437459811.0,0.0,0.0,0.0
424208805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424208805.0,0.0,0.0,0.0,424208805.0,0.0,0.0,424208805.0,0.0,0.0,0.0,0.0
38087756.0,0.0,0.0,0.0,0.0,38087756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38087756.0,0.0,0.0,0.0
215862666.0,0.0,215862666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215862666.0,0.0,0.0
95708457.0,95708457.0,0.0,0.0,95708457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95708457.0,0.0
293853255.2,0.0,0.0,0.0,0.0,0.0,0.0,293853255.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247275374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247275374.0,0.0,0.0,0.0
219519367.0,219519367.0,0.0,0.0,219519367.0,0.0,0.0,0.0,219519367.0,219519367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110989157.0,0.0,110989157.0,0.0,0.0,0.0,110989157.0,0.0,110989157.0,0.0,0.0,110989157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210020543.0,210020543.0,0.0,210020543.0,210020543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149804632.0,149804632.0,0.0,0.0,0.0,0.0,0.0,0.0,149804632.0,0.0,0.0,0.0,0.0,149804632.0,0.0,0.0,0.0,0.0,0.0,149804632.0
229727774.0,229727774.0,0.0,0.0,0.0,0.0,229727774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229727774.0,0.0,0.0,0.0
286896578.0,0.0,0.0,0.0,0.0,286896578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286896578.0,0.0,0.0,0.0,0.0,0.0
32909437.0,0.0,0.0,32909437.0,32909437.0,0.0,0.0,0.0,32909437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158952243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158952243.0,0.0,0.0,0.0,158952243.0,158952243.0,0.0,0.0
310563096.0,310563096.0,0.0,0.0,0.0,310563096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310563096.0,0.0,310563096.0,0.0,0.0,0.0
80120944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80120944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80120944.0,0.0,0.0,0.0
177241171.0,177241171.0,0.0,0.0,177241171.0,0.0,177241171.0,0.0,0.0,0.0,0.0,0.0,177241171.0,0.0,0.0,0.0,177241171.0,0.0,0.0,0.0
118209778.0,0.0,0.0,0.0,118209778.0,0.0,118209778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118209778.0,0.0,0.0
29366946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29366946.0,29366946.0,0.0,0.0
661829506.2,0.0,0.0,0.0,0.0,661829506.2,0.0,0.0,0.0,0.0,661829506.2,0.0,0.0,0.0,661829506.2,0.0,0.0,0.0,0.0,0.0
34166572.0,0.0,0.0,0.0,34166572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34166572.0,0.0,0.0
322459006.0,0.0,0.0,0.0,0.0,322459006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322459006.0,0.0,0.0,0.0,0.0,0.0
57956568.0,0.0,57956568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57956568.0,0.0,0.0,0.0
159047649.0,0.0,0.0,0.0,159047649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159047649.0,0.0,0.0
665194474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665194474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533517647.6,0.0,0.0,0.0,0.0,533517647.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533517647.6,0.0,0.0,0.0,0.0,0.0
535663443.0,535663443.0,0.0,0.0,0.0,0.0,535663443.0,0.0,0.0,535663443.0,0.0,0.0,535663443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126815030.0,126815030.0,0.0,0.0,0.0,0.0,0.0,0.0,126815030.0,0.0,0.0,0.0,126815030.0,126815030.0,0.0,0.0,0.0,0.0,0.0,126815030.0
48043998.0,0.0,48043998.0,48043998.0,0.0,0.0,0.0,0.0,48043998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99135571.0,99135571.0,0.0,0.0,99135571.0,0.0,0.0,0.0,99135571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122359309.0,122359309.0,0.0,0.0,0.0,0.0,0.0,0.0,122359309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207039844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207039844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207039844.0,0.0,0.0
924317558.0,924317558.0,0.0,924317558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924317558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37697773.0,0.0,0.0,0.0,37697773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37697773.0,0.0,0.0
20560255.0,0.0,0.0,0.0,20560255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20560255.0,0.0,0.0
465195589.0,465195589.0,0.0,465195589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465195589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84959034.0,0.0,84959034.0,0.0,0.0,0.0,0.0,0.0,84959034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84959034.0,0.0
409953905.0,409953905.0,0.0,0.0,409953905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409953905.0,0.0,0.0,0.0,0.0,409953905.0,409953905.0,0.0
95292744.0,0.0,0.0,0.0,95292744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95292744.0,0.0,0.0
92158961.0,92158961.0,0.0,0.0,92158961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92158961.0,0.0
2000371.0,2000371.0,0.0,2000371.0,2000371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248218486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248218486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248218486.0,0.0,0.0
14097.0,0.0,0.0,0.0,14097.0,0.0,0.0,0.0,14097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14097.0,0.0,0.0
69752402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69752402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69752402.0,0.0,0.0
171377916.0,171377916.0,0.0,0.0,171377916.0,0.0,0.0,0.0,171377916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94894448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94894448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94894448.0,0.0
2412576.0,2412576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412576.0,0.0,0.0,0.0,0.0,2412576.0,0.0,0.0
260636271.0,0.0,0.0,260636271.0,0.0,260636271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260636271.0,0.0,260636271.0,0.0,0.0,0.0
4942449.0,0.0,0.0,4942449.0,4942449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167851995.0,167851995.0,0.0,167851995.0,0.0,167851995.0,0.0,0.0,0.0,0.0,0.0,0.0,167851995.0,0.0,0.0,0.0,167851995.0,0.0,0.0,0.0
258751370.0,258751370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258751370.0,0.0,0.0,0.0
163503514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163503514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163503514.0,0.0,0.0,0.0
294680778.0,0.0,294680778.0,0.0,0.0,0.0,0.0,0.0,294680778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294680778.0,0.0,0.0,0.0
56505065.0,56505065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56505065.0,0.0,0.0,0.0,0.0
71118378.0,71118378.0,0.0,0.0,0.0,0.0,0.0,0.0,71118378.0,0.0,0.0,0.0,0.0,71118378.0,0.0,0.0,0.0,0.0,0.0,71118378.0
237685089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237685089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237685089.0,0.0,237685089.0,0.0
135759694.0,0.0,0.0,0.0,135759694.0,0.0,135759694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135759694.0,0.0,0.0
87528173.0,0.0,0.0,0.0,0.0,87528173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87528173.0,0.0,0.0,0.0
214357371.0,214357371.0,0.0,0.0,214357371.0,0.0,0.0,0.0,214357371.0,214357371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62401343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62401343.0,0.0,0.0,0.0
146590987.0,0.0,0.0,0.0,0.0,146590987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146590987.0,0.0,0.0,0.0
186049020.0,0.0,0.0,186049020.0,0.0,186049020.0,0.0,0.0,0.0,0.0,0.0,0.0,186049020.0,0.0,186049020.0,0.0,0.0,0.0,0.0,0.0
365300000.0,365300000.0,0.0,0.0,365300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94704227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94704227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94704227.0,0.0,0.0
25114901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25114901.0,25114901.0,0.0,0.0
879077344.0,879077344.0,0.0,0.0,879077344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879077344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298572799.0,0.0,0.0,0.0,0.0,298572799.0,0.0,0.0,0.0,0.0,0.0,0.0,298572799.0,0.0,298572799.0,0.0,298572799.0,0.0,298572799.0,0.0
71720838.0,0.0,0.0,0.0,71720838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71720838.0,71720838.0,0.0
91720490.0,91720490.0,0.0,0.0,91720490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91720490.0,0.0,0.0
49231674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49231674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257720413.2,0.0,0.0,0.0,257720413.2,0.0,0.0,0.0,0.0,257720413.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165334774.0,0.0,165334774.0,0.0,0.0,165334774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165334774.0,0.0,0.0,0.0
130968579.0,130968579.0,0.0,0.0,130968579.0,0.0,0.0,0.0,130968579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89083229.0,89083229.0,0.0,0.0,89083229.0,0.0,89083229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40429635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40429635.0,40429635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40429635.0,40429635.0,0.0
168841459.0,0.0,0.0,168841459.0,168841459.0,0.0,0.0,0.0,0.0,168841459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474980757.0,474980757.0,0.0,474980757.0,474980757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474980757.0,0.0,0.0,0.0,0.0,0.0
75997067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75997067.0,0.0,0.0,0.0
530413654.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530413654.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136998907.0,0.0,0.0,0.0,136998907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136998907.0,0.0,0.0,0.0,0.0,136998907.0,0.0,0.0
95255485.0,0.0,0.0,0.0,0.0,95255485.0,0.0,0.0,0.0,0.0,0.0,0.0,95255485.0,0.0,0.0,0.0,0.0,0.0,95255485.0,0.0
204313400.0,204313400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204313400.0,0.0,0.0,0.0
854525890.6,854525890.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854525890.6,0.0,0.0,854525890.6,854525890.6,0.0
427230516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427230516.0,0.0,0.0,0.0,427230516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529076069.0,529076069.0,0.0,529076069.0,529076069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96633833.0,0.0,96633833.0,0.0,0.0,0.0,0.0,0.0,96633833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260002115.0,260002115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260002115.0,0.0,0.0,260002115.0,0.0,0.0,0.0,0.0
348547523.0,0.0,0.0,0.0,0.0,348547523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348547523.0,0.0,348547523.0,0.0,348547523.0,0.0
467381584.0,467381584.0,0.0,467381584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467381584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413389196.6,0.0,0.0,0.0,0.0,413389196.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413389196.6,0.0,0.0,0.0
649398328.0,649398328.0,0.0,649398328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649398328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191145256.0,191145256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191145256.0,191145256.0,0.0,0.0,191145256.0,0.0,0.0,0.0
40650842.0,40650842.0,0.0,0.0,40650842.0,0.0,40650842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170936470.0,170936470.0,0.0,0.0,0.0,0.0,170936470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170936470.0,0.0,0.0,0.0
223564608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223564608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223564608.0,223564608.0,0.0
64232714.0,0.0,0.0,64232714.0,64232714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64232714.0,0.0,0.0
221297061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221297061.0,0.0,0.0,0.0,221297061.0,0.0,0.0,0.0,0.0,0.0,0.0,221297061.0
335673708.0,335673708.0,0.0,335673708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335673708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382288147.0,382288147.0,0.0,0.0,382288147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967000.0,967000.0,0.0,967000.0,967000.0,0.0,967000.0,0.0,967000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152457863.0,0.0,0.0,0.0,0.0,152457863.0,0.0,0.0,0.0,0.0,0.0,0.0,152457863.0,0.0,152457863.0,0.0,152457863.0,0.0,0.0,0.0
