Name,Year,Score,Genre,Language,Budget,Revenue,Profit
Cats,2019-12-26,42.0,"Fantasy,Comedy,Drama", English,100000000.0,75568355.0,-24431645.0
Futurama: Bender's Big Score,2008-03-05,74.0,"Animation,Comedy,Science Fiction,TV Movie", English,86600000.0,409222379.8,322622379.8
FernGully: The Last Rainforest,1992-08-27,63.0,"Family,Fantasy,Animation,Adventure", English,24000000.0,32710894.0,8710894.0
Two Weeks Notice,2003-01-01,64.0,"Comedy,Romance", English,60000000.0,199043309.0,139043309.0
The Recruit,2003-02-27,63.0,"Action,Thriller", English,46000000.0,101191884.0,55191884.0
Billionaire Boys Club,2018-08-03,57.0,"Drama,Thriller", English,109000000.0,385100558.0,276100558.0
Elizabeth,1998-10-13,72.0,"Drama,History", English,25000000.0,82150642.0,57150642.0
Creep,2014-06-23,64.0,Horror, English,92600000.0,353391998.4,260791998.39999998
The Ides of March,2011-11-18,67.0,Drama, English,23000000.0,77735925.0,54735925.0
Sugar & Spice,2001-01-24,64.0,"Crime,Comedy,Drama", English,11000000.0,13276953.0,2276953.0
LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015-02-10,67.0,"Action,Adventure,Animation,Family,Comedy", English,57400000.0,364407202.8,307007202.8
LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,2015-08-18,70.0,"Animation,Action,Adventure,Family,Comedy", English,122800000.0,418584467.0,295784467.0
The Master,2012-11-08,72.0,Drama, English,37500000.0,29044338.0,-8455662.0
Cro Minion,2015-12-08,71.0,"Animation,Family", English,81300000.0,409447432.8,328147432.8
An Education,2009-10-29,69.0,"Drama,Romance", English,7500000.0,29652736.0,22152736.0
Lying and Stealing,2019-07-12,59.0,"Crime,Comedy,Drama", English,3000000.0,84933995.2,81933995.2
Black Snake Moan,2007-03-02,69.0,Drama, English,15000000.0,10951153.0,-4048847.0
21 Grams,2004-01-22,73.0,"Drama,Crime,Thriller", English,20000000.0,59667625.0,39667625.0
The Midnight Man,2016-09-30,58.0,Horror, English,70740000.0,431298841.2,360558841.2
Gone Baby Gone,2007-09-18,73.0,"Crime,Drama,Mystery", English,19000000.0,34359030.0,15359030.0
Force of Execution,2013-12-31,48.0,"Action,Crime", English,10000000.0,988318.0,-9011682.0
Wanderlust,2012-02-24,55.0,"Comedy,Romance", English,32500000.0,24159934.0,-8340066.0
Quigley Down Under,1991-06-13,67.0,Western, English,20000000.0,21413105.0,1413105.0
I Still See You,2019-04-24,66.0,"Thriller,Fantasy", English,138000000.0,954561347.2,816561347.2
Encino Man,1992-08-27,58.0,Comedy, English,7000000.0,40693477.0,33693477.0
The Life of David Gale,2003-02-21,74.0,"Drama,Thriller,Crime", English,50000000.0,28920188.0,-21079812.0
Great Expectations,1998-01-30,67.0,"Comedy,Drama,Romance", English,25000000.0,55494066.0,30494066.0
Big Top Scooby-Doo!,2012-10-22,79.0,"Family,Animation,Comedy,Mystery", English,149200000.0,731676563.0,582476563.0
6-Headed Shark Attack,2018-08-18,50.0,"Horror,Action,Science Fiction,TV Movie", English,141800000.0,470441838.0,328641838.0
The Five-Year Engagement,2012-05-03,58.0,"Comedy,Romance", English,30000000.0,61623819.0,31623819.0
A Princess for Christmas,2011-12-03,71.0,"Comedy,Family,TV Movie,Romance", English,94000000.0,338906962.6,244906962.60000002
The Great Hack,2019-01-26,69.0,Documentary, English,111600000.0,767228967.6,655628967.6
The Echo,2008-05-25,61.0,"Horror,Thriller,Drama,Mystery", English,5000000.0,124048.0,-4875952.0
Jack Frost,1998-12-10,59.0,"Comedy,Family,Drama,Fantasy", English,50000000.0,34645374.0,-15354626.0
Grandma's Boy,2006-01-06,66.0,Comedy, English,5000000.0,6538177.0,1538177.0
Jay and Silent Bob Strike Back,2002-01-31,64.0,Comedy, English,22000000.0,33762400.0,11762400.0
Magnolia,1999-12-17,77.0,Drama, English,37000000.0,48446802.0,11446802.0
Cellular,2005-02-10,64.0,"Action,Thriller", English,45000000.0,61453420.0,16453420.0
Bruce Lee: A Warrior's Journey,2001-10-08,75.0,"Documentary,Action", English,117400000.0,832228087.4,714828087.4
Glengarry Glen Ross,1993-02-11,74.0,"Crime,Drama,Mystery", English,12500000.0,10725650.0,-1774350.0
Pet,2016-12-02,58.0,"Horror,Thriller", English,3970000.0,22003.0,-3947997.0
Jackass 2.5,2007-12-18,61.0,"Comedy,Documentary", English,148560000.0,662038398.0,513478398.0
Day of the Dead,2008-04-08,52.0,"Horror,Thriller,Action", English,3500000.0,34004262.0,30504262.0
The Land Before Time XII: The Great Day of the Flyers,2006-02-27,63.0,"Animation,Family,Adventure", English,72800000.0,507167399.6,434367399.6
Beverly Hills Ninja,1997-04-10,57.0,"Comedy,Action", English,102000000.0,502477498.8,400477498.8
My Own Private Idaho,1992-03-26,71.0,Drama, English,2500000.0,6402775.0,3902775.0
Barb Wire,1996-05-03,40.0,"Science Fiction,Action", English,3460000.0,3793614.0,333614.0
Fluke,1995-06-02,72.0,"Drama,Adventure,Family", English,15000000.0,211274365.0,196274365.0
Batman Unlimited: Monster Mayhem,2015-08-04,64.0,"Action,Animation,Family", English,172000000.0,326252132.8,154252132.8
Gold,2017-02-02,66.0,"Adventure,Drama,Thriller", English,20000000.0,14880939.0,-5119061.0
Bleed for This,2016-11-04,68.0,Drama, English,16000000.0,7171320.0,-8828680.0
A Little Princess,1995-05-10,76.0,"Drama,Family,Fantasy", English,17000000.0,10015449.0,-6984551.0
The Anomaly,2014-07-04,49.0,"Thriller,Action,Science Fiction", English,167400000.0,872039995.2,704639995.2
Scooby-Doo! and the Samurai Sword,2009-04-07,79.0,"Family,Mystery,Animation,Comedy,Action,Fantasy", English,198000000.0,504812775.4,306812775.4
An Ordinary Man,2017-10-28,64.0,"Action,Drama,War", English,6000000.0,211802400.4,205802400.4
The River Wild,1994-09-30,64.0,"Adventure,Action,Crime,Thriller", English,45000000.0,94215000.0,49215000.0
Wild Target,2010-11-10,64.0,"Action,Comedy", English,8000000.0,5314194.0,-2685806.0
After the Sunset,2005-01-23,61.0,"Action,Comedy,Crime,Drama", English,57000000.0,38329114.0,-18670886.0
Life Itself,2018-09-21,73.0,"Drama,Romance", English,10000000.0,7960474.0,-2039526.0
Dracula 3D,2013-01-29,33.0,"Horror,Romance,Thriller", English,7700000.0,1240261.6,-6459738.4
Like Mike,2003-01-16,61.0,"Family,Comedy,Fantasy", English,30000000.0,62432423.0,32432423.0
Critters Attack!,2019-04-25,58.0,"Horror,Science Fiction,Comedy,TV Movie", English,150400000.0,508177168.2,357777168.2
Summer of 84,2018-10-24,69.0,"Thriller,Mystery,Drama,Horror", English,165000000.0,375194435.4,210194435.39999998
The Rum Diary,2011-10-27,59.0,"Comedy,Drama", English,45000000.0,21544732.0,-23455268.0
The Piano,1993-06-15,74.0,"Drama,Romance", English,7000000.0,40207064.0,33207064.0
Scooby-Doo! and the Curse of the 13th Ghost,2019-03-25,80.0,"Comedy,Family,Animation,Adventure,Mystery", English,9260980.0,38812872.4,29551892.4
Blood: The Last Vampire,2009-05-29,57.0,"Action,Adventure,Horror,Science Fiction,Thriller", English,30000000.0,5874530.0,-24125470.0
All Dogs Go to Heaven 2,1996-03-29,59.0,"Romance,Animation,Family,Adventure,Fantasy", English,6770000.0,8620678.0,1850678.0
Final Analysis,1992-02-07,57.0,"Drama,Thriller,Romance", English,32000000.0,28590665.0,-3409335.0
21 & Over,2013-03-07,58.0,Comedy, English,13000000.0,48065672.0,35065672.0
Valentine,2001-02-02,55.0,"Horror,Thriller", English,10000000.0,20384136.0,10384136.0
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,2018-06-04,63.0,"Animation,Fantasy,Family", English,110800000.0,475111240.0,364311240.0
The Doors,1991-05-30,71.0,"Music,Drama,History", English,40000000.0,34469241.0,-5530759.0
Saints and Soldiers: Airborne Creed,2012-08-17,56.0,"War,Drama,Action", English,123000000.0,608925937.8,485925937.79999995
Hell Fest,2019-02-01,56.0,Horror, English,5500000.0,18294883.0,12794883.0
The Lincoln Lawyer,2011-03-31,72.0,"Crime,Drama,Thriller", English,40000000.0,87145086.0,47145086.0
Lost Boys: The Tribe,2008-11-20,47.0,"Horror,Thriller,Comedy", English,105600000.0,830215344.6,724615344.6
Weaponized,2016-03-01,39.0,"Thriller,Action,Science Fiction", English,118800000.0,842846355.6,724046355.6
The Little Rascals Save the Day,2014-04-01,61.0,Comedy, English,8000000.0,97708392.4,89708392.4
Return to House on Haunted Hill,2007-10-03,56.0,"Horror,Thriller", English,130200000.0,390377803.8,260177803.8
Ghost Shark,2013-08-22,52.0,"Horror,Science Fiction", English,127400000.0,811695751.0,684295751.0
Children of the Corn II: The Final Sacrifice,1992-01-29,48.0,Horror, English,900000.0,6980986.0,6080986.0
Kate & Leopold,2001-12-25,63.0,"Romance,Fantasy,Comedy", English,48000000.0,76019048.0,28019048.0
Little Women,1994-12-21,73.0,"Drama,Romance", English,42000000.0,218838386.0,176838386.0
Under the Tuscan Sun,2003-11-20,68.0,"Romance,Comedy", English,18000000.0,57490024.0,39490024.0
The Young and Prodigious T.S. Spivet,2014-10-26,68.0,"Adventure,Drama,Family", English,33000000.0,357687.0,-32642313.0
This Is 40,2013-01-17,58.0,Comedy, English,35000000.0,88215156.0,53215156.0
Dennis the Menace Strikes Again!,1998-07-14,54.0,"Family,Comedy", English,88400000.0,350820991.4,262420991.39999998
Insomnia,2002-09-05,69.0,"Crime,Mystery,Thriller", English,46000000.0,113622499.0,67622499.0
London Fields,2018-10-26,51.0,"Crime,Thriller", English,8000000.0,433732.0,-7566268.0
Critters 3,1991-12-11,51.0,"Comedy,Horror,Science Fiction", English,70800000.0,754008066.0,683208066.0
Navy Seals vs. Zombies,2015-10-08,49.0,"Horror,Action", English,1181389.0,56191.0,-1125198.0
All the Devil's Men,2018-12-07,59.0,Action, English,10770000.0,65829.0,-10704171.0
Jane Eyre,2011-09-09,72.0,"Drama,Romance", English,26648000.0,34710627.0,8062627.0
'71,2014-11-07,68.0,"Thriller,Action,Drama,War", English,11000000.0,3200000.0,-7800000.0
I Am Mother,2019-06-13,67.0,"Science Fiction,Thriller", English,8580000.0,643593.0,-7936407.0
Rock Star,2001-09-07,67.0,"Music,Drama,Comedy", English,38000000.0,19317765.0,-18682235.0
Scooby-Doo! Moon Monster Madness,2015-06-10,78.0,"Adventure,Animation,Family,Comedy,Mystery,Science Fiction", English,171000000.0,640441071.8,469441071.79999995
Housesitter,1992-07-30,62.0,"Comedy,Romance", English,26.0,94.0,68.0
Second Act,2018-12-06,64.0,"Romance,Comedy", English,15700000.0,63288854.0,47588854.0
Young People Fucking,2008-11-28,57.0,"Comedy,Drama,Romance", English,1500000.0,5901645.8,4401645.8
Killing Them Softly,2012-07-30,60.0,"Crime,Thriller", English,15000000.0,39238443.0,24238443.0
Front of the Class,2008-01-01,78.0,"Drama,TV Movie", English,96800000.0,436644599.4,339844599.4
Endless Love,2014-02-13,69.0,"Drama,Romance", English,20000000.0,34718173.0,14718173.0
Deep,2017-11-03,60.0,"Animation,Family,Adventure", English,6000000.0,10972300.0,4972300.0
Faster Than Light: the Dream of Interstellar Flight,2017-06-07,60.0,Documentary, English,81000000.0,345336673.4,264336673.39999998
Dagon,2001-10-12,63.0,"Fantasy,Horror,Thriller", English,4800000.0,164909736.2,160109736.2
Pope Francis: A Man of His Word,2018-05-18,73.0,Documentary, English,3398000.0,2423465.0,-974535.0
Anonymous,2011-10-28,64.0,"Drama,History,Thriller", English,27500000.0,15815509.0,-11684491.0
Return,2011-02-10,67.0,Drama, English,75500000.0,509726081.0,434226081.0
Long Shot,2019-05-02,67.0,"Comedy,Romance", English,40000000.0,53624424.0,13624424.0
Live by Night,2017-01-26,62.0,"Crime,Drama,Thriller", English,65000000.0,21774432.0,-43225568.0
Body of Lies,2008-11-01,66.0,"Action,Drama,Thriller", English,67500000.0,118556530.0,51056530.0
Snatched,2017-05-03,54.0,"Action,Comedy", English,42000000.0,60129558.0,18129558.0
Virus,1999-01-14,54.0,"Horror,Action,Science Fiction", English,75000000.0,30626690.0,-44373310.0
Hotel Artemis,2018-11-07,60.0,"Thriller,Science Fiction,Action", English,15000000.0,13316627.0,-1683373.0
Gotti,2018-06-15,53.0,"Crime,Drama,History,Thriller", English,10000000.0,6601992.0,-3398008.0
The Stepfather,2009-10-16,58.0,"Horror,Thriller", English,20000000.0,29227561.0,9227561.0
Burlesque,2011-01-13,72.0,"Drama,Romance", English,55000000.0,90552675.0,35552675.0
Swept Away,2003-05-23,49.0,"Comedy,Romance", English,10000000.0,611032.0,-9388968.0
Deadly Excursion,2019-01-28,61.0,"Thriller,TV Movie", English,85600000.0,271939728.6,186339728.60000002
Cabin Fever 2: Spring Fever,2009-08-21,45.0,Horror, English,5000000.0,3898853.6,-1101146.4
Patient Zero,2018-11-07,53.0,"Horror,Thriller,Action,Drama", English,117200000.0,768648895.8,651448895.8
Solomon,1997-12-15,60.0,"History,Drama", English,103600000.0,563098352.0,459498352.0
The Ottoman Lieutenant,2017-03-10,62.0,"Romance,Drama,War", English,40000000.0,413844.0,-39586156.0
Kiss and Kill,2017-08-08,54.0,"Mystery,Thriller,Romance", English,58800000.0,371673111.2,312873111.2
Cube Zero,2004-10-15,57.0,"Mystery,Science Fiction,Thriller", English,825000.0,27830160.0,27005160.0
He Got Game,1998-05-01,68.0,Drama, English,25000000.0,22411948.0,-2588052.0
The Prophecy II,1998-01-20,62.0,"Horror,Fantasy,Thriller", English,146200000.0,375764861.0,229564861.0
ARQ,2016-09-16,61.0,"Science Fiction,Thriller", English,2000000.0,78202791.8,76202791.8
The To Do List,2013-07-25,57.0,"Comedy,Romance", English,1500000.0,4128828.0,2628828.0
Shortbus,2007-02-07,64.0,"Romance,Drama,Comedy", English,2000000.0,1997497.0,-2503.0
Society,1992-06-11,66.0,"Comedy,Horror,Mystery", English,88000000.0,362804939.6,274804939.6
War of the Worlds 2: The Next Wave,2008-03-18,41.0,"Action,Science Fiction,Adventure", English,500000.0,1261937.0,761937.0
Lady Bloodfight,2016-11-11,67.0,"Action,Thriller", English,69400000.0,240033015.8,170633015.8
Bad Santa,2004-03-17,65.0,"Drama,Comedy,Crime", English,18000000.0,77147031.0,59147031.0
Death at a Funeral,2010-04-28,58.0,Comedy, English,21000000.0,48977233.0,27977233.0
Space Buddies,2009-02-03,58.0,"Comedy,Adventure,Drama,Family", English,79600000.0,598541076.0,518941076.0
The Producers,2018-09-26,71.0,Comedy, English,947000.0,134072628.2,133125628.2
Ghost House,2017-08-25,57.0,"Horror,Thriller,Mystery", English,92400000.0,311918067.6,219518067.60000002
Hold the Dark,2018-09-28,54.0,"Thriller,Mystery,Crime", English,130200000.0,228388645.6,98188645.6
Nurse 3-D,2014-02-07,53.0,"Horror,Thriller", English,10000000.0,61302731.4,51302731.4
The Sandlot 2,2005-05-03,59.0,"Family,Comedy", English,184740000.0,715749875.0,531009875.0
Enter the Void,2010-09-24,74.0,"Fantasy,Drama", English,16000000.0,1467278.0,-14532722.0
Justice League: Secret Origins,2001-11-17,78.0,"Science Fiction,Animation,Action,Adventure", English,149900000.0,691623388.0,541723388.0
A Turtle's Tale 2: Sammy's Escape from Paradise,2013-12-13,58.0,"Adventure,Animation", English,139400000.0,592951115.4,453551115.4
Loving Vincent,2017-08-02,80.0,"Animation,Drama,Mystery,History", English,5500000.0,44071758.0,38571758.0
The Red Sea Diving Resort,2019-07-28,69.0,"Drama,Thriller,History", English,116600000.0,600790251.2,484190251.20000005
Confessions of a Teenage Drama Queen,2004-02-17,56.0,Comedy, English,15000000.0,33118854.0,18118854.0
I Love You Phillip Morris,2009-01-18,64.0,"Comedy,Crime,Drama,Romance", English,13000000.0,20768906.0,7768906.0
Before the Devil Knows You're Dead,2008-03-20,71.0,"Crime,Drama,Thriller", English,18000000.0,25005257.0,7005257.0
Armored,2010-02-25,57.0,"Action,Crime,Drama,Thriller,Mystery", English,20000000.0,23661038.0,3661038.0
The Zookeeper's Wife,2017-05-04,74.0,"Drama,History,War", English,20000000.0,26152835.0,6152835.0
The Gunman,2015-02-18,57.0,"Action,Drama,Crime", English,40000000.0,24478613.0,-15521387.0
From Here to Eternity,2001-10-18,73.0,"War,Romance,Drama", English,1650000.0,30500000.0,28850000.0
The Endless,2017-08-09,63.0,"Science Fiction,Horror,Thriller", English,1000000.0,956425.0,-43575.0
Slumber,2017-12-01,53.0,Horror, English,95000000.0,338365977.2,243365977.2
Wake of Death,2004-12-28,59.0,Action, English,14000000.0,521918.0,-13478082.0
Quick Change,1990-07-13,67.0,"Comedy,Crime", English,15000000.0,15260154.0,260154.0
The Sweetest Thing,2002-07-25,55.0,"Romance,Comedy", English,43000000.0,63078756.0,20078756.0
Hart's War,2002-02-15,64.0,"Drama,War", English,70000000.0,33076815.0,-36923185.0
The Drawn Together Movie: The Movie!,2010-03-18,64.0,"Animation,Comedy", English,98400000.0,433727420.8,335327420.8
Kickboxer: Vengeance,2016-09-02,51.0,"Action,Drama", English,17000000.0,3160642.8,-13839357.2
A Dark Place,2019-04-12,60.0,"Thriller,Mystery", English,98600000.0,243434798.2,144834798.2
Rise of the Zombies,2012-10-27,40.0,"Action,Horror,Thriller", English,101800000.0,858637629.0,756837629.0
Murder at 1600,1997-12-11,61.0,"Action,Drama,Mystery,Thriller,Crime", English,40000000.0,25804707.0,-14195293.0
The Full Monty,1997-08-29,70.0,Comedy, English,3500000.0,261249383.0,257749383.0
The Secret Scripture,2017-12-07,73.0,"Drama,Romance", English,6600001.4,152761.0,-6447240.4
Birth of the Dragon,2016-09-13,58.0,"Action,Drama", English,31000000.0,7220490.0,-23779510.0
Romance & Cigarettes,2007-09-07,59.0,"Comedy,Music,Romance", English,23890000.0,2945242.0,-20944758.0
Bill & Ted's Excellent Adventure,1990-06-08,68.0,"Adventure,Comedy,Science Fiction", English,10000000.0,40485039.0,30485039.0
When the Lights Went Out,2012-09-14,57.0,"Thriller,Drama,Horror", English,4581468.0,1181929.0,-3399539.0
The Good Shepherd,2007-01-09,63.0,"Drama,Thriller,History", English,80000000.0,100378271.0,20378271.0
Ghosts of Mars,2001-08-24,52.0,"Action,Horror,Science Fiction", English,28000000.0,14010832.0,-13989168.0
Mary Shelley,2018-07-26,70.0,"Romance,Drama", English,118800000.0,460043611.2,341243611.2
Hot Bot,2016-03-01,44.0,"Comedy,Science Fiction", English,82100000.0,561361226.4,479261226.4
After,2014-04-08,56.0,"Mystery,Thriller", English,14000000.0,57926850.0,43926850.0
Bad Girls,1994-04-22,54.0,"Romance,Western", English,3940017.8,15240435.0,11300417.2
Pitch Black,2000-05-18,68.0,"Thriller,Science Fiction,Action", English,23000000.0,53182088.0,30182088.0
The Miseducation of Cameron Post,2018-08-30,69.0,Drama, English,900000.0,2019874.0,1119874.0
The Sand,2015-10-13,53.0,"Horror,Science Fiction,Comedy", English,153800000.0,472333327.4,318533327.4
Stealing Beauty,1996-06-14,67.0,"Drama,Romance", English,113600000.0,523551882.4,409951882.4
The Black Dahlia,2006-09-15,56.0,"Drama,Crime,Thriller", English,60000000.0,49238525.0,-10761475.0
Trois: The Escort,2004-12-28,63.0,"Drama,Thriller,Romance", English,123000000.0,360088513.0,237088513.0
Behind Enemy Lines III: Colombia,2009-01-06,57.0,"War,Action,Thriller", English,136300000.0,505788963.6,369488963.6
The Exception,2018-05-30,70.0,"War,Drama", English,42600000.0,708973.0,-41891027.0
Once,2007-08-30,74.0,"Drama,Music,Romance", English,150000.0,23151269.0,23001269.0
From Rocky to Creed: The Legacy Continues,2015-11-18,70.0,Documentary, English,100140523.8,625891229.0,525750705.2
First Knight,1995-07-13,61.0,"Action,Adventure,Drama,Romance", English,75000000.0,127361412.0,52361412.0
Black Death,2010-06-10,60.0,"Drama,History,Horror", English,17998800.0,382879.0,-17615921.0
Premonition,2007-07-19,63.0,"Thriller,Drama,Mystery", English,20000000.0,84146832.0,64146832.0
Breakout,2013-09-10,46.0,"Action,Thriller", English,79300000.0,208201680.8,128901680.80000001
Message in a Bottle,1999-02-22,62.0,"Romance,Drama", English,30000000.0,52880016.0,22880016.0
Half Light,2006-11-13,60.0,"Thriller,Horror", English,100600000.0,610599012.0,509999012.0
Berlin Syndrome,2017-04-20,60.0,"Mystery,Thriller,Drama,Horror", English,5500000.0,788191.0,-4711809.0
The Manchurian Candidate,2004-10-28,65.0,"Drama,Thriller,Mystery", English,80000000.0,96135872.0,16135872.0
The Hand that Rocks the Cradle,1992-05-28,69.0,"Drama,Thriller", English,11700000.0,88036683.0,76336683.0
Saving Silverman,2001-02-09,55.0,"Comedy,Crime,Romance", English,22000000.0,25873142.0,3873142.0
Sleeping Beauty,2011-06-10,54.0,"Drama,Romance", English,10000000.0,408680.0,-9591320.0
Sirens,1994-03-04,57.0,"Comedy,Drama", English,18580700.6,7770731.0,-10809969.600000001
Double Team,1997-04-04,51.0,"Action,Science Fiction", English,30000000.0,48138337.0,18138337.0
Dog Soldiers,2002-05-10,67.0,"Horror,Action,Thriller", English,2000000.0,3537283.0,1537283.0
Bandits,2002-03-21,63.0,"Comedy,Crime", English,75000000.0,71523271.0,-3476729.0
"Paw Patrol: Ready, Race, Rescue!",2019-10-03,72.0,"Animation,Family", English,115500000.0,425732545.6,310232545.6
Battle of the Sexes,2017-09-28,68.0,"Comedy,Drama,History", English,25000000.0,18445379.0,-6554621.0
Strange Days,1995-12-28,70.0,"Crime,Drama,Science Fiction,Thriller", English,42000000.0,7959291.0,-34040709.0
The Big Wedding,2013-05-09,59.0,Comedy, English,32500000.0,48425971.0,15925971.0
To Rome with Love,2012-06-22,58.0,"Romance,Comedy,Drama", English,21500000.0,74290305.0,52790305.0
Friday After Next,2003-08-07,63.0,Comedy, English,10000000.0,33526835.0,23526835.0
Whiteout,2009-09-09,55.0,"Action,Crime,Mystery,Thriller", English,35000000.0,12254746.0,-22745254.0
Big Miracle,2012-02-10,66.0,"Adventure,Drama,Romance", English,40000000.0,25268680.0,-14731320.0
Arctic Dogs,2019-11-08,63.0,"Animation,Adventure,Comedy", English,50000000.0,11285154.0,-38714846.0
The Hard Corps,2006-08-15,61.0,"Action,Thriller", English,12000000.0,96944177.6,84944177.6
Firebreather,2010-11-24,75.0,"Fantasy,Animation,Action,Thriller,Family", English,129600000.0,635714642.0,506114642.0
Vice,2018-12-26,71.0,"Comedy,Drama", English,60000000.0,70893782.0,10893782.0
All the Money in the World,2018-01-04,65.0,"Thriller,Drama,Crime,History", English,50000000.0,56890649.0,6890649.0
In the Line of Fire,1993-10-07,70.0,"Action,Drama,Thriller,Crime,Mystery", English,40000000.0,176997168.0,136997168.0
Les Misérables,1998-06-11,72.0,"Crime,Drama,History,Romance", English,65000000.0,438420442.0,373420442.0
The Box,2009-10-29,56.0,"Thriller,Science Fiction", English,25000000.0,34356760.0,9356760.0
Bait,2012-09-20,57.0,"Action,Horror,Thriller", English,35000000.0,15471969.0,-19528031.0
Equals,2016-08-18,61.0,"Drama,Romance,Science Fiction", English,16000000.0,2084628.0,-13915372.0
Unstable Fables: 3 Pigs & a Baby,2008-01-01,61.0,"Family,Animation,Comedy", English,91400000.0,406352523.8,314952523.8
Children of the Corn: Revelation,2001-10-09,40.0,Horror, English,2500000.0,1240261.6,-1259738.4
Apollo 18,2011-12-09,53.0,"Horror,Thriller,Science Fiction", English,5000000.0,26517819.0,21517819.0
Ring of the Nibelungs,2004-11-19,63.0,"Action,Adventure,Fantasy,TV Movie", English,23000000.0,170478106.8,147478106.8
Poison Ivy 2: Lily,1996-01-16,48.0,"Drama,Romance,Thriller", English,148800000.0,948498291.2,799698291.2
Alien Warfare,2019-04-05,41.0,"Action,Science Fiction,Thriller", English,118800000.0,858637629.0,739837629.0
3 Ninjas,1992-08-07,57.0,"Family,Action,Adventure,Comedy", English,6500000.0,29000301.0,22500301.0
Porn Star Zombies,2009-11-06,56.0,"Comedy,Horror", English,10000.0,10801445.6,10791445.6
Two Night Stand,2015-01-14,64.0,"Romance,Comedy", English,1600000.0,868081.0,-731919.0
Love the Coopers,2015-12-14,60.0,"Drama,Comedy,Family", English,18000000.0,44263413.0,26263413.0
The Disappearance of Alice Creed,2010-04-30,65.0,"Crime,Drama,Thriller", English,1500000.0,1605139.0,105139.0
Tom and Jerry: A Nutcracker Tale,2007-10-02,69.0,"Animation,Family,Comedy", English,116400000.0,187299322.0,70899322.0
Material Girls,2006-08-18,54.0,Comedy, English,7994000.0,11449638.0,3455638.0
About a Boy,2002-08-10,67.0,"Drama,Comedy,Romance", English,27000000.0,130759651.0,103759651.0
Emmanuelle: First Contact,1994-06-20,54.0,"Romance,Drama,Science Fiction", English,111000000.0,570165674.2,459165674.20000005
My Best Friend's Wedding,1997-09-25,66.0,"Comedy,Romance", English,46000000.0,298923419.0,252923419.0
Easter Under Wraps,2019-04-20,64.0,"TV Movie,Romance", English,40400000.0,441322392.2,400922392.2
The Secret Garden,1994-06-30,74.0,"Drama,Family,Fantasy", English,61460000.0,550973851.0,489513851.0
Zandalee,1992-02-14,40.0,"Drama,Romance,Thriller", English,101800000.0,858637629.0,756837629.0
Open Water,2004-10-14,55.0,"Drama,Thriller,Horror", English,500000.0,55518641.0,55018641.0
Boogeyman 2,2007-10-20,55.0,"Horror,Thriller", English,4500000.0,1798418.0,-2701582.0
Mater and the Ghostlight,2006-10-25,62.0,"Animation,Comedy,Family,Horror", English,190000000.0,570819096.4,380819096.4
Air Buddies,2006-12-12,59.0,"Adventure,Comedy,Family", English,9000000.0,85704815.4,76704815.4
It's Kind of a Funny Story,2011-10-08,70.0,"Comedy,Drama", English,8000000.0,6632950.0,-1367050.0
The Invitation,2015-08-07,65.0,"Thriller,Horror", English,1000000.0,354836.0,-645164.0
Mad Money,2008-01-17,65.0,"Action,Comedy,Crime", English,22000000.0,25044057.0,3044057.0
The Beach House,2019-10-17,55.0,"Drama,Horror,Mystery", English,145100000.0,211134346.8,66034346.80000001
Temple Grandin,2010-02-06,77.0,"Drama,History", English,62000000.0,708760350.0,646760350.0
The Family Stone,2005-12-15,63.0,"Comedy,Drama,Romance", English,18000000.0,92357499.0,74357499.0
Clouds of Sils Maria,2015-04-10,67.0,Drama, English,6600000.0,1851517.0,-4748483.0
Timeline,2004-02-05,57.0,"Action,Adventure,Science Fiction", English,80000000.0,26703184.0,-53296816.0
Bad Country,2014-05-21,56.0,"Drama,Action,Crime", English,152000000.0,428757785.4,276757785.4
The Hudsucker Proxy,1994-03-11,71.0,"Comedy,Drama", English,40000000.0,14938149.0,-25061851.0
The Breed,2006-06-01,53.0,"Thriller,Horror", English,4860000.0,1675484.0,-3184516.0
K-19: The Widowmaker,2002-11-07,65.0,"Drama,History,War,Thriller,Mystery", English,90000000.0,65716126.0,-24283874.0
Drumline: A New Beat,2014-10-27,70.0,"Music,Comedy,Drama", English,93200000.0,380151711.4,286951711.4
Jarhead 2: Field of Fire,2014-08-14,64.0,"War,Action", English,51400000.0,291353534.2,239953534.2
The Last Seduction,1994-05-26,68.0,"Thriller,Crime,Romance,Drama", English,2500000.0,257720413.2,255220413.2
Swingers,1997-06-12,69.0,Comedy, English,200000.0,6618578.0,6418578.0
Black Rain,1990-01-18,66.0,"Drama,Action,Thriller", English,30000000.0,133892212.0,103892212.0
Imagine That,2009-06-19,60.0,"Comedy,Family", English,55000000.0,22438144.0,-32561856.0
The Sisterhood of the Traveling Pants,2005-06-01,65.0,"Drama,Comedy", English,25000000.0,41560117.0,16560117.0
Scoop,2006-07-27,66.0,"Comedy,Mystery", English,4000000.0,40103262.0,36103262.0
Dinner for Schmucks,2010-08-05,57.0,Comedy, English,69000000.0,86796502.0,17796502.0
The Muppet Christmas Carol,1992-12-11,74.0,"Music,Comedy,Family,Fantasy,Drama", English,12000000.0,31724550.0,19724550.0
